gene_symbol	log2_fold_change	mean_test	mean_control	pvalue	pvalue_adjusted	direction	significant
THEMIS	2.6569	186.7780	29.3490	2.39e-30	1.19e-29	up	yes
TYW5	2.6563	746.4100	443.0573	2.45e-76	6.30e-75	up	yes
VSX1	2.6550	26.0360	10.9740	5.00e-50	4.78e-49	up	yes
KLHL10	2.6549	11.8600	5.1823	1.18e-51	1.19e-50	up	yes
PLSCR2	2.6547	28.7040	9.8438	7.97e-38	5.09e-37	up	yes
FAT2	2.6543	250.7880	48.2292	4.91e-76	1.24e-74	up	yes
POU4F3	2.6536	4.2320	3.3542	4.54e-32	2.40e-31	up	yes
TUBB8	2.6532	3.3040	3.0521	1.96e-16	5.76e-16	up	yes
TNFRSF17	2.6529	121.7280	48.4792	1.32e-27	5.98e-27	up	yes
SLITRK6	2.6497	29.1500	19.9115	1.04e-24	4.26e-24	up	yes
TXK	2.6494	144.8120	39.6771	2.46e-67	4.33e-66	up	yes
PCDHGA8	2.6470	196.7440	70.0260	5.46e-60	7.22e-59	up	yes
RTBDN	2.6456	7.9880	7.1510	6.07e-29	2.89e-28	up	yes
MYO1H	2.6453	42.4400	11.1771	1.37e-65	2.21e-64	up	yes
FAM189A1	2.6452	2.1140	1.5990	1.49e-14	3.99e-14	up	yes
LCT	2.6452	12.1960	13.2031	1.14e-24	4.67e-24	up	yes
F2RL1	2.6448	41.7520	30.2604	2.18e-49	2.04e-48	up	yes
TCTE1	2.6437	20.0300	10.1250	1.54e-56	1.83e-55	up	yes
SPATA17	2.6435	167.2500	72.3125	6.67e-76	1.68e-74	up	yes
ABCD2	2.6431	314.3460	52.3125	5.56e-39	3.71e-38	up	yes
SLC6A19	2.6423	1.9540	3.0573	1.77e-06	3.08e-06	up	yes
SPATA21	2.6421	43.0640	14.2031	3.98e-45	3.23e-44	up	yes
SPINK13	2.6410	27.7580	15.2344	1.37e-31	7.13e-31	up	yes
SAMD3	2.6400	304.2220	83.5156	6.43e-71	1.30e-69	up	yes
INSL6	2.6399	125.3240	32.5052	8.65e-45	6.94e-44	up	yes
ZNF713	2.6392	261.6240	142.5417	5.35e-68	9.65e-67	up	yes
TM4SF19	2.6373	45.2520	34.5469	2.42e-39	1.64e-38	up	yes
SLC22A11	2.6359	11.2320	5.5156	3.00e-40	2.09e-39	up	yes
DLGAP1	2.6352	49.6580	31.2396	1.64e-44	1.31e-43	up	yes
CSF3	2.6348	87.4860	29.2552	7.11e-19	2.31e-18	up	yes
TAS2R30	2.6338	109.4900	15.1927	1.26e-32	6.83e-32	up	yes
SCN3B	2.6327	135.6980	83.0365	1.14e-50	1.12e-49	up	yes
CLCNKB	2.6308	35.2040	14.2344	3.11e-59	4.01e-58	up	yes
PCDHAC1	2.6308	23.9940	10.1198	3.18e-43	2.41e-42	up	yes
ARMS2	2.6303	4.3040	3.0677	1.59e-30	8.00e-30	up	yes
FAM90A24P	2.6301	16.2920	7.8802	6.99e-31	3.55e-30	up	yes
LCE2D	2.6299	1.7720	0.0833	3.08e-03	4.24e-03	up	yes
CYP2C8	2.6285	13.0940	8.7708	2.45e-32	1.30e-31	up	yes
DNAH10	2.6276	31.9260	20.9323	7.74e-51	7.65e-50	up	yes
NT5DC4	2.6272	7.5380	4.4115	2.71e-33	1.50e-32	up	yes
UROC1	2.6248	2.1300	1.1719	3.85e-20	1.32e-19	up	yes
DNAJB7	2.6246	52.4960	20.3906	4.44e-43	3.36e-42	up	yes
TMEM72	2.6225	13.0800	2.5312	1.03e-27	4.68e-27	up	yes
MEIG1	2.6199	23.2940	10.1823	6.24e-57	7.48e-56	up	yes
PRSS51	2.6198	37.5120	8.4167	2.13e-41	1.52e-40	up	yes
IGFN1	2.6174	81.1480	21.2760	4.70e-26	2.02e-25	up	yes
SMIM35	2.6173	37.5180	13.3594	1.43e-39	9.72e-39	up	yes
TMEM178B	2.6161	52.0720	25.1510	1.00e-42	7.48e-42	up	yes
EXPH5	2.6147	250.2840	132.1146	3.61e-60	4.82e-59	up	yes
ZNF90	2.6142	169.7920	94.3854	6.21e-74	1.44e-72	up	yes
PRLR	2.6131	169.7960	74.5833	1.69e-64	2.63e-63	up	yes
SPTB	2.6127	155.4640	53.7865	8.90e-45	7.14e-44	up	yes
MGAM2	2.6117	4.2140	1.5677	7.38e-10	1.56e-09	up	yes
TMEM74	2.6114	31.5260	24.9323	3.19e-39	2.15e-38	up	yes
KLC3	2.6100	46.9060	23.4531	1.01e-50	9.96e-50	up	yes
TF	2.6081	1076.3980	336.6510	9.60e-69	1.78e-67	up	yes
CLDN20	2.6070	44.8560	8.4115	3.72e-47	3.24e-46	up	yes
SMIM17	2.6064	43.5680	25.9219	1.44e-53	1.54e-52	up	yes
SPDYE10	2.6051	282.9300	87.9375	4.11e-66	6.79e-65	up	yes
GKN1	2.6035	0.8180	0.3646	4.66e-11	1.05e-10	up	yes
TSPO2	2.6024	14.7840	2.1458	1.06e-34	6.16e-34	up	yes
MAGEA1	2.6022	0.4960	0.0833	1.87e-05	3.05e-05	up	yes
SLC16A10	2.6020	586.4480	179.8125	8.29e-55	9.25e-54	up	yes
CCDC92B	2.5995	14.9280	12.3958	3.25e-33	1.79e-32	up	yes
ERBB3	2.5988	256.7120	150.3542	2.79e-59	3.62e-58	up	yes
CYP8B1	2.5987	36.7380	24.2969	4.17e-39	2.80e-38	up	yes
PCDHA1	2.5967	3.7080	2.6979	3.51e-17	1.06e-16	up	yes
SPINK6	2.5967	6.6980	5.2448	5.15e-22	1.89e-21	up	yes
PRH2	2.5953	133.4920	19.7031	7.01e-36	4.22e-35	up	yes
H2BU1	2.5948	180.7440	59.6094	3.35e-69	6.34e-68	up	yes
CCDC70	2.5918	0.6600	0.0833	2.43e-08	4.74e-08	up	yes
FRMPD3	2.5916	68.1880	40.1250	8.24e-60	1.08e-58	up	yes
C6ORF58	2.5890	6.9260	5.3125	1.78e-36	1.09e-35	up	yes
KRT34	2.5853	40.3860	45.4844	3.74e-13	9.40e-13	up	yes
CCDC158	2.5852	80.4100	47.4635	1.06e-58	1.33e-57	up	yes
SERPINA10	2.5848	230.6260	62.3385	3.52e-58	4.36e-57	up	yes
BICDL1	2.5841	302.6440	80.6875	1.36e-48	1.24e-47	up	yes
GRK1	2.5837	0.5820	0.1354	4.42e-07	7.99e-07	up	yes
MAP3K9	2.5829	116.2600	50.1615	3.68e-59	4.72e-58	up	yes
RNASE10	2.5816	40.3300	23.9844	2.47e-50	2.39e-49	up	yes
FBXL13	2.5815	138.0820	43.3958	8.65e-79	2.47e-77	up	yes
KIF25	2.5810	45.7180	16.5469	1.48e-45	1.22e-44	up	yes
LEP	2.5807	516.8220	170.3229	2.21e-32	1.18e-31	up	yes
WWC1	2.5798	94.2140	40.3594	1.96e-47	1.72e-46	up	yes
LYPD8	2.5798	1.5600	0.6146	6.67e-16	1.91e-15	up	yes
PLCXD2	2.5787	179.6920	45.2656	8.71e-76	2.18e-74	up	yes
PLIN4	2.5732	11476.2120	3011.7708	2.16e-23	8.39e-23	up	yes
TMEM236	2.5704	175.2440	91.7344	5.14e-55	5.79e-54	up	yes
TTYH1	2.5687	37.0360	17.3177	3.03e-47	2.65e-46	up	yes
SIGLEC8	2.5686	72.5320	35.6406	8.96e-46	7.40e-45	up	yes
BBOX1	2.5683	13.3420	4.8021	6.50e-29	3.09e-28	up	yes
ESYT3	2.5681	128.9500	62.9792	1.32e-65	2.14e-64	up	yes
MIOX	2.5675	17.5800	13.1042	1.79e-43	1.37e-42	up	yes
ZSCAN4	2.5673	11.9800	7.0052	7.03e-37	4.36e-36	up	yes
TBPL2	2.5655	6.6760	3.9375	4.49e-24	1.78e-23	up	yes
GRIK1	2.5651	83.4780	22.2031	1.92e-51	1.93e-50	up	yes
ZNF257	2.5643	141.7120	50.0312	1.35e-70	2.69e-69	up	yes
NEUROD1	2.5642	226.5160	188.9115	2.14e-30	1.07e-29	up	yes
CALML5	2.5638	19.3660	0.8229	1.04e-03	1.49e-03	up	yes
ZNF891	2.5612	944.2960	392.6094	7.74e-81	2.44e-79	up	yes
MAS1L	2.5610	5.9240	2.2031	1.45e-12	3.55e-12	up	yes
KLB	2.5604	296.8220	78.8281	2.71e-38	1.76e-37	up	yes
CCDC39	2.5594	305.0740	135.5208	1.05e-65	1.72e-64	up	yes
MECOM	2.5590	942.2920	419.1875	6.60e-63	9.69e-62	up	yes
IFNK	2.5590	57.0680	6.9010	1.90e-17	5.82e-17	up	yes
ANTXRL	2.5586	3.2160	1.7396	4.13e-23	1.59e-22	up	yes
TESPA1	2.5575	248.7680	69.0260	1.42e-48	1.30e-47	up	yes
ACVR1C	2.5567	269.8400	67.2083	1.27e-40	8.91e-40	up	yes
C5ORF63	2.5556	158.6520	91.2917	1.13e-71	2.39e-70	up	yes
SCD5	2.5554	516.5680	413.9323	1.11e-54	1.24e-53	up	yes
C12ORF56	2.5543	20.2140	20.6927	3.52e-28	1.63e-27	up	yes
CACNA1S	2.5530	71.0380	25.2448	3.93e-10	8.45e-10	up	yes
KRT79	2.5530	2.9520	1.6458	5.10e-15	1.40e-14	up	yes
TNP1	2.5528	0.9720	0.0677	3.59e-11	8.14e-11	up	yes
HRNR	2.5518	267.7400	47.9427	1.25e-48	1.15e-47	up	yes
GAL3ST3	2.5510	2.9980	3.6615	3.79e-12	9.09e-12	up	yes
SLC39A2	2.5509	4.2660	3.8177	1.13e-24	4.62e-24	up	yes
C2ORF15	2.5509	42.6640	21.7240	7.60e-57	9.08e-56	up	yes
SBK3	2.5484	20.0980	5.4844	9.55e-24	3.75e-23	up	yes
OR2T5	2.5484	0.6680	0.0208	2.89e-04	4.33e-04	up	yes
CD96	2.5458	574.3120	104.2031	3.62e-31	1.86e-30	up	yes
PRR15L	2.5458	12.1560	2.5885	1.04e-47	9.30e-47	up	yes
TIGIT	2.5456	382.1400	74.7344	1.14e-29	5.58e-29	up	yes
HYKK	2.5431	224.8960	149.0312	1.08e-59	1.42e-58	up	yes
OR52W1	2.5412	4.4300	0.6927	2.74e-24	1.10e-23	up	yes
INAVA	2.5384	58.1660	40.0781	4.41e-36	2.67e-35	up	yes
ERVFRD-1	2.5384	95.1820	18.5625	4.07e-40	2.81e-39	up	yes
FIG4	2.5379	1758.6940	954.3542	1.01e-81	3.34e-80	up	yes
GPR33	2.5365	2.6520	2.0417	1.03e-14	2.78e-14	up	yes
CXCR2	2.5359	235.2900	65.3229	1.32e-31	6.90e-31	up	yes
EPHA8	2.5348	1.8420	2.0885	2.38e-15	6.61e-15	up	yes
FBXW12	2.5339	49.6700	23.8646	1.51e-49	1.42e-48	up	yes
SLC6A2	2.5325	73.1820	31.1875	4.48e-38	2.89e-37	up	yes
NAV3	2.5324	985.9420	551.8750	6.63e-47	5.71e-46	up	yes
LRP2	2.5313	42.1940	39.4219	1.85e-29	8.95e-29	up	yes
SLC7A9	2.5307	27.0200	21.9792	6.93e-42	5.06e-41	up	yes
F2RL3	2.5304	93.2120	43.2708	1.69e-45	1.38e-44	up	yes
TMC5	2.5304	41.3740	20.1875	6.42e-45	5.18e-44	up	yes
LDHAL6A	2.5298	47.9100	20.6927	2.95e-59	3.82e-58	up	yes
TDRD1	2.5286	220.9220	120.6354	5.93e-43	4.47e-42	up	yes
ERN2	2.5284	44.7780	17.9375	2.00e-59	2.59e-58	up	yes
TTC22	2.5283	66.3740	30.1250	2.28e-38	1.49e-37	up	yes
OR4D1	2.5282	73.4800	33.2344	1.69e-47	1.49e-46	up	yes
ZNF843	2.5272	82.8040	70.1979	1.08e-57	1.32e-56	up	yes
KLRC2	2.5258	25.7460	6.8333	1.00e-24	4.10e-24	up	yes
BSPRY	2.5256	51.4540	13.9948	3.50e-52	3.60e-51	up	yes
KCTD16	2.5251	89.7280	54.0312	2.74e-41	1.96e-40	up	yes
KRTAP15-1	2.5239	0.3780	0.2135	7.41e-04	1.07e-03	up	yes
PLIN1	2.5236	5801.3820	1540.0729	2.53e-20	8.73e-20	up	yes
ACSM3	2.5227	183.4420	54.6562	3.06e-64	4.71e-63	up	yes
PGLYRP2	2.5218	6.9960	2.3073	3.62e-17	1.10e-16	up	yes
HBE1	2.5205	1.9580	2.6250	1.51e-16	4.46e-16	up	yes
TEX44	2.5203	0.8760	0.2083	4.06e-10	8.71e-10	up	yes
LRRC52	2.5195	2.1540	3.2083	1.16e-10	2.57e-10	up	yes
C20ORF144	2.5190	32.1220	15.1094	5.40e-64	8.26e-63	up	yes
PGBD4	2.5174	351.8300	200.3542	1.28e-75	3.16e-74	up	yes
MCTP2	2.5160	623.0720	178.9948	6.29e-84	2.33e-82	up	yes
TMEM132B	2.5136	119.1460	71.1510	1.47e-47	1.30e-46	up	yes
NUP210L	2.5136	62.2580	27.4948	3.67e-43	2.78e-42	up	yes
KCNK16	2.5134	0.9040	0.1510	7.46e-11	1.66e-10	up	yes
TCF24	2.5132	9.2540	5.0052	1.04e-23	4.08e-23	up	yes
MOV10L1	2.5131	21.4640	13.2656	4.15e-42	3.04e-41	up	yes
ZNF695	2.5120	47.6760	29.9792	1.44e-45	1.18e-44	up	yes
LCLAT1	2.5118	1211.8720	556.7031	4.90e-92	2.79e-90	up	yes
GOLGA6A	2.5115	6.8760	2.7083	1.00e-28	4.73e-28	up	yes
TMEM269	2.5103	93.3840	51.1875	3.89e-56	4.52e-55	up	yes
TIGD1	2.5088	1610.8900	432.3021	4.17e-76	1.06e-74	up	yes
FTO	2.5081	3024.0880	1772.0990	7.63e-78	2.10e-76	up	yes
CABP4	2.5073	240.6900	168.0260	8.55e-45	6.86e-44	up	yes
ATP2B2	2.5062	45.8540	21.6250	1.20e-34	6.92e-34	up	yes
TAF11L11	2.5058	2.7420	10.4323	6.92e-09	1.39e-08	up	yes
FAM153A	2.5042	56.4760	51.5990	1.32e-29	6.44e-29	up	yes
PRSS3	2.5040	23.7080	15.0156	2.76e-22	1.02e-21	up	yes
KCNRG	2.5039	156.4000	35.7604	5.13e-67	8.85e-66	up	yes
FAM90A13P	2.5024	2.0380	0.2500	1.91e-07	3.53e-07	up	yes
SCN7A	2.5014	109.6180	62.4688	1.35e-33	7.54e-33	up	yes
CA5A	2.5009	3.4440	2.1354	1.48e-30	7.43e-30	up	yes
MATN1	2.5007	34.7700	16.2240	2.59e-47	2.27e-46	up	yes
ZNF714	2.4998	532.7020	275.2292	1.93e-75	4.77e-74	up	yes
AIRE	2.4984	27.6780	11.3125	4.81e-46	4.01e-45	up	yes
LRRC14B	2.4982	7.3460	1.7760	6.87e-22	2.51e-21	up	yes
S100A12	2.4979	32.5260	17.1094	2.76e-20	9.50e-20	up	yes
C9	2.4968	42.8980	21.1406	2.15e-46	1.82e-45	up	yes
C11ORF65	2.4960	104.1580	32.1354	9.32e-64	1.41e-62	up	yes
SLC30A2	2.4960	53.4720	21.4531	4.67e-66	7.69e-65	up	yes
GVQW3	2.4948	478.9900	263.5573	3.96e-67	6.88e-66	up	yes
DNAI7	2.4933	28.6200	16.4271	3.62e-51	3.61e-50	up	yes
TMEM191C	2.4931	89.8440	83.7083	2.13e-49	1.99e-48	up	yes
ZNF829	2.4926	343.2180	205.9271	1.08e-71	2.28e-70	up	yes
NMUR1	2.4924	70.7760	36.4531	1.18e-45	9.68e-45	up	yes
TEX14	2.4916	71.8600	22.8229	1.19e-55	1.36e-54	up	yes
MAGEA8	2.4904	5.8480	2.2917	6.79e-32	3.57e-31	up	yes
CACNA1A	2.4882	779.3440	497.5885	6.31e-59	8.03e-58	up	yes
SDR16C5	2.4879	19.2880	8.6719	1.92e-22	7.18e-22	up	yes
ZYG11A	2.4858	55.6520	33.9427	1.62e-42	1.20e-41	up	yes
GLDC	2.4854	78.2380	48.9323	6.29e-59	8.00e-58	up	yes
SLC25A21	2.4843	56.4380	35.0885	1.39e-55	1.58e-54	up	yes
RIMKLA	2.4841	82.5980	49.7917	6.28e-44	4.90e-43	up	yes
IGFL1	2.4836	0.4240	0.0365	1.48e-04	2.27e-04	up	yes
VWA2	2.4835	102.4220	58.3698	7.93e-41	5.61e-40	up	yes
SERPINA2	2.4832	0.9660	0.1198	1.28e-08	2.54e-08	up	yes
ZNF730	2.4830	29.9320	13.3906	3.51e-50	3.38e-49	up	yes
MYH15	2.4828	45.9000	26.2396	3.16e-47	2.76e-46	up	yes
NCCRP1	2.4820	49.6040	30.0312	5.95e-40	4.09e-39	up	yes
SH3GL3	2.4819	8.5660	8.0833	4.02e-28	1.86e-27	up	yes
BCL2L14	2.4806	31.1560	31.0417	6.88e-30	3.38e-29	up	yes
PLIN5	2.4795	247.3280	80.3646	1.80e-38	1.18e-37	up	yes
H2AC16	2.4794	239.2340	112.4635	2.89e-19	9.53e-19	up	yes
NOXRED1	2.4784	39.6320	19.6771	5.40e-60	7.15e-59	up	yes
ZKSCAN3	2.4778	357.6880	245.9427	6.29e-65	9.96e-64	up	yes
NRCAM	2.4773	82.2960	33.6875	1.37e-53	1.46e-52	up	yes
AFP	2.4750	8.2420	11.5208	9.46e-22	3.44e-21	up	yes
ZNF554	2.4743	311.8400	233.5469	9.09e-64	1.38e-62	up	yes
C2CD4A	2.4738	46.4880	25.6198	2.35e-46	1.99e-45	up	yes
LGI3	2.4729	4.2460	3.5260	2.89e-18	9.14e-18	up	yes
CYP2A6	2.4719	34.3540	8.8229	2.23e-44	1.76e-43	up	yes
H3C3	2.4700	275.9720	82.4948	2.73e-17	8.30e-17	up	yes
KRTAP16-1	2.4691	3.1640	0.0573	7.41e-03	9.87e-03	up	yes
PROK2	2.4688	41.6800	9.8438	2.81e-22	1.04e-21	up	yes
BTBD18	2.4679	88.6460	15.7760	2.86e-44	2.25e-43	up	yes
SMCO1	2.4667	16.2220	4.6458	2.46e-29	1.19e-28	up	yes
FAM133A	2.4649	21.1440	23.4583	1.56e-35	9.28e-35	up	yes
CXCL13	2.4624	949.0260	114.3802	3.39e-14	8.94e-14	up	yes
FAM236A	2.4609	0.9960	0.3021	2.30e-10	4.99e-10	up	yes
USH1C	2.4606	3.4880	4.4219	1.36e-11	3.15e-11	up	yes
ZNF286A-TBC1D26	2.4605	144.2000	30.7552	8.94e-48	8.01e-47	up	yes
KRTAP11-1	2.4598	0.8120	0.1198	5.85e-09	1.18e-08	up	yes
NT5C1B	2.4577	30.3320	11.8490	4.98e-71	1.02e-69	up	yes
ZC2HC1B	2.4574	7.5740	2.9167	1.35e-30	6.81e-30	up	yes
CPN2	2.4574	78.2920	31.2812	3.30e-56	3.86e-55	up	yes
SERPIND1	2.4566	51.4680	10.8698	3.46e-44	2.72e-43	up	yes
IFNG	2.4553	110.3860	32.4479	1.97e-22	7.33e-22	up	yes
C2CD6	2.4549	108.3640	41.5625	1.96e-53	2.09e-52	up	yes
ANKRD7	2.4540	20.6120	18.0104	3.29e-39	2.21e-38	up	yes
PGAM4	2.4522	17.5800	6.1198	9.04e-36	5.43e-35	up	yes
OVCH1	2.4511	58.0060	21.5885	6.76e-44	5.26e-43	up	yes
CSF2	2.4502	29.0220	13.6979	8.54e-22	3.10e-21	up	yes
ZNF665	2.4499	243.0060	144.4323	2.56e-69	4.88e-68	up	yes
NUP62CL	2.4497	22.5260	7.9479	2.73e-47	2.39e-46	up	yes
EFCAB6	2.4497	153.2880	63.7552	2.36e-73	5.31e-72	up	yes
BHMT	2.4475	36.0420	18.7292	4.87e-60	6.46e-59	up	yes
CFAP43	2.4468	71.9820	30.1875	1.90e-62	2.74e-61	up	yes
SPDYE3	2.4463	52.8920	16.8750	1.74e-39	1.18e-38	up	yes
RNF43	2.4459	26.2620	12.1979	1.05e-27	4.78e-27	up	yes
KANK4	2.4458	72.4180	30.4948	7.32e-42	5.34e-41	up	yes
PAK6	2.4456	18.9400	15.8490	3.58e-33	1.97e-32	up	yes
PRR19	2.4453	45.2420	44.0990	1.52e-40	1.06e-39	up	yes
AMY1B	2.4452	1.6620	19.2552	2.27e-06	3.92e-06	up	yes
SPAG17	2.4449	198.6620	61.3438	5.95e-43	4.48e-42	up	yes
IQCF3	2.4442	27.7620	5.1667	1.26e-32	6.83e-32	up	yes
IL17REL	2.4439	66.2040	33.7760	7.88e-51	7.78e-50	up	yes
KCNK10	2.4438	73.9460	38.5104	6.36e-30	3.13e-29	up	yes
C20ORF203	2.4432	75.9360	22.5990	4.49e-46	3.75e-45	up	yes
OCLN	2.4426	246.7620	151.3906	1.58e-59	2.06e-58	up	yes
PLD5P1	2.4421	134.5740	54.4219	1.60e-64	2.50e-63	up	yes
EFCAB9	2.4419	3.8460	1.8073	8.33e-26	3.55e-25	up	yes
TP53TG3D	2.4404	7.9600	8.4688	4.05e-18	1.28e-17	up	yes
TEX9	2.4384	555.5480	232.8177	3.16e-80	9.61e-79	up	yes
RFLNA	2.4353	118.3740	20.0990	1.50e-33	8.34e-33	up	yes
ACSBG1	2.4346	141.0560	53.7604	8.42e-55	9.39e-54	up	yes
CCL20	2.4328	749.0320	199.8438	4.51e-27	2.01e-26	up	yes
PDP2	2.4328	465.0120	361.3281	2.52e-63	3.76e-62	up	yes
WFDC13	2.4328	9.2260	3.0104	9.40e-34	5.28e-33	up	yes
RTP2	2.4326	0.4900	0.0729	1.16e-05	1.93e-05	up	yes
SDR42E2	2.4320	79.4500	48.3958	5.00e-41	3.56e-40	up	yes
GALNT17	2.4318	37.1400	20.9167	1.50e-39	1.02e-38	up	yes
HGD	2.4317	14.6820	7.0156	4.40e-36	2.66e-35	up	yes
CYP4F11	2.4279	60.2200	30.7865	4.67e-42	3.42e-41	up	yes
TRIM55	2.4259	20.7520	10.2656	1.10e-19	3.69e-19	up	yes
UPK1A	2.4223	8.2860	7.0104	3.49e-32	1.85e-31	up	yes
GRIN2A	2.4222	145.2520	98.4740	3.07e-43	2.34e-42	up	yes
ADAMTS18	2.4208	120.3260	33.3750	5.89e-33	3.22e-32	up	yes
PNPLA5	2.4175	21.8920	7.3906	2.86e-41	2.05e-40	up	yes
SMIM6	2.4173	14.6600	3.1823	6.22e-34	3.51e-33	up	yes
MPV17L	2.4168	1445.2740	416.3125	3.73e-60	4.97e-59	up	yes
EZHIP	2.4164	10.7860	2.7135	1.80e-23	7.00e-23	up	yes
TRARG1	2.4158	494.1200	162.8750	1.01e-10	2.23e-10	up	yes
LMOD3	2.4153	163.0620	87.1562	1.39e-38	9.16e-38	up	yes
GPLD1	2.4153	207.4700	86.5990	1.12e-65	1.82e-64	up	yes
TAS2R19	2.4153	15.4480	2.4531	7.28e-20	2.46e-19	up	yes
CCNB3	2.4144	24.2580	14.9271	1.98e-51	1.99e-50	up	yes
IL11	2.4138	107.0540	54.9844	5.93e-31	3.02e-30	up	yes
SPDYE16	2.4138	54.6020	20.8594	3.32e-39	2.23e-38	up	yes
KDM4E	2.4136	7.5040	3.1667	2.48e-26	1.08e-25	up	yes
PFKFB1	2.4116	102.6660	24.4062	3.07e-29	1.48e-28	up	yes
SLC38A3	2.4112	11.3140	7.7031	8.65e-26	3.68e-25	up	yes
XKR6	2.4108	85.1860	29.2656	2.10e-69	4.01e-68	up	yes
COL4A4	2.4104	308.4520	87.1094	1.02e-59	1.33e-58	up	yes
IER3	2.4101	193.4080	55.5625	2.89e-04	4.33e-04	up	yes
NHLH1	2.4101	9.4400	11.2083	2.13e-30	1.06e-29	up	yes
GJB4	2.4087	1.9200	0.7500	3.03e-13	7.65e-13	up	yes
SLC39A12	2.4079	8.8260	5.4896	4.73e-24	1.88e-23	up	yes
CDH26	2.4074	72.3680	30.2135	2.23e-50	2.16e-49	up	yes
CYP4Z1	2.4049	39.7580	13.2448	4.35e-23	1.67e-22	up	yes
CCDC160	2.4042	24.1260	10.1146	1.03e-34	5.98e-34	up	yes
PKD1L1	2.4042	249.4160	73.5521	3.26e-56	3.81e-55	up	yes
PRND	2.4040	60.7160	50.5208	6.27e-25	2.58e-24	up	yes
ZBED2	2.4039	45.4360	11.7969	5.93e-22	2.17e-21	up	yes
ABRA	2.4035	46.1720	12.3281	9.57e-29	4.53e-28	up	yes
GOLGA8R	2.4023	438.2040	190.9219	1.56e-60	2.12e-59	up	yes
CXXC4	2.4004	40.1940	20.1667	5.88e-30	2.89e-29	up	yes
ZNF831	2.4001	264.9780	55.3333	2.21e-22	8.21e-22	up	yes
RHD	2.4000	193.7120	75.9219	6.53e-73	1.44e-71	up	yes
STARD6	2.3984	10.2460	6.9219	3.34e-35	1.97e-34	up	yes
MEI1	2.3983	372.4760	143.7552	7.44e-51	7.36e-50	up	yes
C2ORF72	2.3976	6.8360	3.9635	1.77e-24	7.16e-24	up	yes
TSPAN10	2.3965	169.4700	135.8281	1.07e-54	1.19e-53	up	yes
PLGLB2	2.3959	118.1880	54.7708	1.93e-49	1.81e-48	up	yes
FCMR	2.3958	497.3080	106.5573	9.73e-32	5.08e-31	up	yes
PTPRR	2.3954	19.4660	18.8958	1.65e-33	9.18e-33	up	yes
CD3D	2.3953	874.6720	150.3333	1.12e-26	4.93e-26	up	yes
LMOD2	2.3949	97.6620	53.8490	1.32e-17	4.09e-17	up	yes
SMC1B	2.3937	44.9360	17.1510	1.44e-43	1.11e-42	up	yes
BICDL2	2.3920	15.3620	9.5104	5.75e-38	3.69e-37	up	yes
KCNH1	2.3918	141.8300	64.6615	3.92e-56	4.56e-55	up	yes
SAMD15	2.3918	77.6900	48.0260	1.05e-61	1.48e-60	up	yes
C7ORF57	2.3914	13.3000	8.5208	1.83e-38	1.20e-37	up	yes
RGS7BP	2.3911	94.6860	29.6615	7.49e-26	3.19e-25	up	yes
TKTL2	2.3886	7.4620	4.2812	1.98e-19	6.56e-19	up	yes
SIRPB1	2.3886	382.0100	195.7135	1.95e-43	1.50e-42	up	yes
CBLN2	2.3884	19.0500	11.8698	1.30e-22	4.90e-22	up	yes
BARHL1	2.3873	2.3100	1.2135	5.60e-17	1.68e-16	up	yes
LYPD5	2.3869	130.6480	89.1771	1.29e-47	1.14e-46	up	yes
SYT4	2.3864	13.9540	14.2031	9.75e-14	2.51e-13	up	yes
FLACC1	2.3850	87.8300	34.4115	1.64e-68	3.00e-67	up	yes
TCL1A	2.3846	140.2400	19.0104	2.53e-23	9.78e-23	up	yes
ANKRD33	2.3840	2.6280	2.4792	2.76e-16	8.02e-16	up	yes
DEFB107B	2.3827	0.3540	0.0000	2.07e-03	2.89e-03	up	yes
WDR49	2.3812	174.5600	38.1875	2.03e-27	9.17e-27	up	yes
DMD	2.3791	2241.9640	885.2188	7.00e-42	5.10e-41	up	yes
LONRF2	2.3786	236.8980	95.2656	9.39e-53	9.82e-52	up	yes
CHRNG	2.3775	20.9980	3.4323	4.10e-21	1.46e-20	up	yes
PACRG	2.3767	36.2000	20.9583	4.16e-49	3.87e-48	up	yes
GPR37L1	2.3743	131.9640	90.8438	9.05e-43	6.77e-42	up	yes
HECW1	2.3736	99.3240	81.8958	1.31e-45	1.08e-44	up	yes
CD22	2.3735	301.5520	81.9219	6.14e-34	3.47e-33	up	yes
MBD3L1	2.3710	0.7340	0.8229	1.38e-06	2.41e-06	up	yes
TTC24	2.3696	50.9840	19.5000	5.46e-34	3.09e-33	up	yes
SLC26A4	2.3686	51.6140	39.8490	1.45e-44	1.15e-43	up	yes
NLRP10	2.3679	96.3480	45.1042	4.68e-53	4.96e-52	up	yes
FEM1A	2.3661	550.5940	378.6927	2.10e-58	2.62e-57	up	yes
CLVS2	2.3633	96.5860	68.1510	7.02e-16	2.00e-15	up	yes
SLC25A40	2.3632	634.8280	524.8229	2.23e-53	2.38e-52	up	yes
H3C8	2.3630	251.9440	55.4375	1.20e-16	3.56e-16	up	yes
CDH3	2.3622	36.8080	29.9062	4.64e-33	2.55e-32	up	yes
ERICH2	2.3621	27.9800	52.2708	5.64e-27	2.50e-26	up	yes
CTRB1	2.3619	9.9120	6.9740	1.83e-26	7.96e-26	up	yes
