gene_symbol	log2_fold_change	mean_test	mean_control	pvalue	pvalue_adjusted	direction	significant
PDP2	2.5102	476.5600	359.1077	1.96e-58	3.94e-57	up	yes
SLC39A12	2.5100	9.2650	5.4103	9.18e-21	3.95e-20	up	yes
PLIN1	2.5094	7647.7450	1516.4718	3.15e-15	1.01e-14	up	yes
IFNW1	2.5086	1.1950	0.9795	8.30e-09	1.79e-08	up	yes
SLC30A2	2.5082	54.0300	21.1641	5.75e-54	9.41e-53	up	yes
CFAP43	2.5073	75.0650	30.1026	1.00e-55	1.80e-54	up	yes
KRT4	2.5047	2.1200	3.6718	1.10e-04	1.76e-04	up	yes
TEX9	2.5037	601.7950	234.5179	3.08e-72	1.27e-70	up	yes
TRIM55	2.5030	22.5550	10.1282	5.51e-15	1.74e-14	up	yes
CDH26	2.5021	75.9200	29.8000	1.26e-44	1.40e-43	up	yes
RGS7BP	2.5019	103.0100	29.2051	1.06e-20	4.57e-20	up	yes
FDCSP	2.4982	15.0800	3.5538	2.11e-08	4.43e-08	up	yes
NUP62CL	2.4960	22.7200	7.8410	5.79e-39	5.21e-38	up	yes
ACSBG2	2.4948	28.0650	8.3795	2.07e-45	2.35e-44	up	yes
TMEM132B	2.4946	123.0500	72.0564	1.87e-35	1.48e-34	up	yes
PKD1L1	2.4917	277.6300	72.5949	6.37e-46	7.37e-45	up	yes
ZYG11A	2.4913	51.3850	33.6462	1.49e-31	1.02e-30	up	yes
NMUR1	2.4900	75.5750	35.9333	4.17e-38	3.62e-37	up	yes
CYP7A1	2.4898	9.0800	7.9795	1.72e-22	8.01e-22	up	yes
ZKSCAN3	2.4885	369.1850	243.2615	4.60e-62	1.13e-60	up	yes
TTC24	2.4885	54.6050	19.2103	3.53e-27	2.02e-26	up	yes
IQCF3	2.4882	29.3200	5.1436	9.23e-24	4.58e-23	up	yes
PLGLB2	2.4878	126.0900	54.1744	6.91e-45	7.72e-44	up	yes
ZNF714	2.4867	544.7900	273.0974	3.93e-63	1.04e-61	up	yes
EVX2	2.4859	4.6500	5.5179	7.37e-11	1.80e-10	up	yes
FCMR	2.4856	524.8900	105.1538	2.71e-23	1.32e-22	up	yes
SMIM6	2.4851	17.2400	3.1333	2.33e-24	1.18e-23	up	yes
C20ORF203	2.4842	80.9700	22.2821	7.91e-40	7.36e-39	up	yes
AMBP	2.4841	8.9450	3.4308	3.77e-29	2.33e-28	up	yes
ZNF665	2.4833	252.6050	143.3026	1.68e-60	3.75e-59	up	yes
ZNF554	2.4830	308.4750	231.1641	2.07e-60	4.59e-59	up	yes
GPLD1	2.4814	219.3350	85.5487	6.67e-58	1.30e-56	up	yes
LYG2	2.4809	26.2400	9.3487	1.32e-33	9.68e-33	up	yes
MEGF11	2.4804	191.9900	29.5333	3.86e-30	2.48e-29	up	yes
TMEM178B	2.4767	51.5100	26.7744	1.10e-26	6.21e-26	up	yes
MMP12	2.4761	57.7550	14.7231	2.27e-18	8.66e-18	up	yes
GYG2	2.4759	706.7800	171.6256	1.98e-24	1.01e-23	up	yes
LONRF2	2.4754	259.9400	94.1795	1.02e-42	1.06e-41	up	yes
RHD	2.4752	201.4750	75.2308	5.57e-63	1.46e-61	up	yes
ACSBG1	2.4748	145.3850	53.1641	4.40e-50	6.01e-49	up	yes
CD22	2.4745	353.2700	80.8051	3.01e-27	1.73e-26	up	yes
IL36G	2.4737	5.0500	7.8513	2.54e-06	4.57e-06	up	yes
PRSS38	2.4735	1.1050	0.2256	6.50e-07	1.23e-06	up	yes
ARMH2	2.4731	2.2800	0.8564	2.07e-12	5.61e-12	up	yes
ANKLE1	2.4729	163.9000	106.0718	2.22e-34	1.68e-33	up	yes
TAS2R19	2.4724	16.0800	2.4205	3.32e-16	1.12e-15	up	yes
TKTL2	2.4716	7.8400	4.2154	2.92e-15	9.36e-15	up	yes
LYPD5	2.4710	143.5000	88.0769	5.57e-42	5.64e-41	up	yes
PADI1	2.4700	1.8750	0.9692	1.20e-07	2.39e-07	up	yes
TMEM191C	2.4697	91.1400	82.5026	3.29e-42	3.35e-41	up	yes
CHRND	2.4692	26.0500	3.1487	9.24e-16	3.06e-15	up	yes
SOST	2.4686	5.8900	9.6821	5.29e-10	1.23e-09	up	yes
SERPINB2	2.4684	755.9850	280.8462	1.46e-07	2.88e-07	up	yes
ZNF831	2.4666	256.1600	54.4872	4.95e-16	1.66e-15	up	yes
SERPIND1	2.4661	55.1950	10.7692	2.13e-30	1.39e-29	up	yes
PGC	2.4647	2.4750	1.6513	1.46e-14	4.50e-14	up	yes
NHLH1	2.4641	9.9450	11.0513	9.75e-27	5.50e-26	up	yes
SYT4	2.4635	11.4950	14.0103	4.35e-11	1.08e-10	up	yes
NLRP12	2.4631	128.3800	59.6769	3.35e-34	2.52e-33	up	yes
EML5	2.4625	59.2000	16.2410	3.38e-27	1.94e-26	up	yes
GPR42	2.4623	1.6700	1.1128	9.14e-06	1.58e-05	up	yes
PLD5P1	2.4619	143.8750	53.9692	6.76e-51	9.61e-50	up	yes
ACSM1	2.4610	10.7850	5.4923	5.73e-21	2.49e-20	up	yes
ZNF519	2.4606	653.0300	244.4615	5.69e-67	1.79e-65	up	yes
INSL3	2.4603	22.0650	7.0462	4.48e-28	2.66e-27	up	yes
BTN1A1	2.4600	15.9900	6.2769	7.88e-24	3.93e-23	up	yes
GLDC	2.4589	72.4150	48.9026	4.15e-43	4.36e-42	up	yes
SPDYE8	2.4572	3.2950	1.0308	8.55e-09	1.84e-08	up	yes
MYL1	2.4558	248.9700	168.5590	6.20e-05	1.01e-04	up	yes
DMD	2.4543	2545.7050	873.8718	2.82e-33	2.05e-32	up	yes
SLC25A21	2.4535	56.3500	34.6410	4.86e-49	6.35e-48	up	yes
C9ORF131	2.4534	225.4700	31.4256	1.13e-25	6.11e-25	up	yes
ATP4B	2.4534	2.1050	0.7692	8.64e-18	3.19e-17	up	yes
DPP6	2.4532	61.5300	39.6872	6.30e-32	4.36e-31	up	yes
TTYH1	2.4516	37.2900	17.0821	6.38e-37	5.33e-36	up	yes
CCNJL	2.4514	137.8150	75.2462	9.53e-42	9.58e-41	up	yes
WDR49	2.4510	178.3500	37.6051	3.00e-22	1.38e-21	up	yes
GHRHR	2.4507	4.4650	2.3026	6.84e-20	2.82e-19	up	yes
FRMPD4	2.4498	53.2350	30.7641	3.51e-24	1.78e-23	up	yes
CXCR2	2.4483	288.4600	64.3282	2.93e-23	1.42e-22	up	yes
RNF43	2.4474	27.8200	12.1538	1.26e-19	5.12e-19	up	yes
BORCS8	2.4473	577.6100	547.2000	1.16e-53	1.89e-52	up	yes
COL4A4	2.4468	305.6850	86.4564	5.13e-44	5.58e-43	up	yes
GJB4	2.4457	2.2350	0.7385	2.19e-10	5.22e-10	up	yes
NXPE4	2.4446	22.0450	8.2872	7.68e-22	3.47e-21	up	yes
MYH14	2.4445	161.2800	58.7846	8.24e-28	4.84e-27	up	yes
TRIM67	2.4441	17.6050	23.9744	3.48e-18	1.31e-17	up	yes
KRT79	2.4428	3.0250	1.6205	2.83e-10	6.70e-10	up	yes
SDR42E2	2.4407	76.2150	47.6974	1.56e-30	1.02e-29	up	yes
SIM1	2.4394	28.1550	27.8205	6.59e-16	2.20e-15	up	yes
DEFB131B	2.4384	1.6600	0.2359	1.48e-12	4.07e-12	up	yes
SLC25A40	2.4384	643.0350	520.3179	5.46e-52	8.17e-51	up	yes
PRND	2.4381	59.7650	49.7538	1.42e-19	5.77e-19	up	yes
PLPP4	2.4370	30.8350	19.4821	7.62e-28	4.48e-27	up	yes
FAAH2	2.4355	63.7550	12.7744	2.77e-31	1.87e-30	up	yes
BICDL2	2.4353	16.0000	9.4103	4.52e-31	3.03e-30	up	yes
TSPAN10	2.4340	178.2550	134.1897	3.18e-47	3.86e-46	up	yes
GALNTL6	2.4338	22.2700	15.6154	1.64e-17	5.97e-17	up	yes
SLC39A2	2.4326	4.1650	3.7744	1.98e-17	7.14e-17	up	yes
XKR6	2.4324	88.5100	28.9487	1.88e-51	2.75e-50	up	yes
CACNA1A	2.4321	787.9650	503.6154	7.96e-43	8.29e-42	up	yes
CCNB3	2.4317	25.1300	14.8256	1.02e-44	1.14e-43	up	yes
FAM133A	2.4310	21.8750	23.3333	3.19e-27	1.84e-26	up	yes
GOLGA8R	2.4304	476.6650	189.6718	3.68e-53	5.85e-52	up	yes
BARHL1	2.4303	2.6750	1.1949	1.22e-14	3.78e-14	up	yes
ARL13A	2.4302	24.1750	6.5231	3.85e-28	2.30e-27	up	yes
PGLYRP2	2.4297	4.6250	2.2769	3.88e-11	9.64e-11	up	yes
ANKRD7	2.4279	20.0750	17.8615	5.21e-31	3.48e-30	up	yes
SLC26A4	2.4260	52.7300	39.4462	4.67e-37	3.91e-36	up	yes
MEI1	2.4259	340.1550	141.7641	1.04e-39	9.69e-39	up	yes
IL17REL	2.4246	64.7200	33.3026	2.30e-39	2.10e-38	up	yes
GRIN2A	2.4245	173.1500	99.2615	7.24e-33	5.19e-32	up	yes
LRRC14B	2.4227	7.0600	1.7487	3.20e-16	1.09e-15	up	yes
NT5C1B	2.4217	32.1550	12.0718	1.14e-52	1.76e-51	up	yes
SRCIN1	2.4208	37.3500	31.5077	7.58e-26	4.12e-25	up	yes
KMO	2.4202	281.9400	124.1590	3.12e-29	1.94e-28	up	yes
C3ORF49	2.4193	42.5900	11.9692	7.73e-44	8.34e-43	up	yes
TUBA4B	2.4185	3.2750	1.6667	1.11e-17	4.05e-17	up	yes
ERICH6B	2.4181	23.0450	11.5385	9.29e-33	6.63e-32	up	yes
TBC1D32	2.4172	603.0100	248.7128	1.44e-71	5.72e-70	up	yes
ERICH2	2.4156	26.9400	51.5179	4.02e-22	1.84e-21	up	yes
SRD5A1	2.4151	1074.1900	645.7897	6.92e-62	1.66e-60	up	yes
KLF14	2.4151	12.7200	12.8718	1.79e-21	7.96e-21	up	yes
BHMT	2.4139	34.4950	18.7436	1.59e-44	1.76e-43	up	yes
NAT16	2.4138	17.5000	8.8410	1.10e-18	4.27e-18	up	yes
IGSF9	2.4100	34.3900	34.2718	2.37e-21	1.05e-20	up	yes
PDE6C	2.4091	82.2250	23.8513	1.29e-40	1.24e-39	up	yes
EFCAB9	2.4085	3.9550	1.7795	7.17e-20	2.95e-19	up	yes
FAM110C	2.4085	77.4400	36.7487	8.84e-36	7.08e-35	up	yes
FLACC1	2.4083	94.5650	34.2359	1.14e-51	1.68e-50	up	yes
KRTAP4-9	2.4081	0.4350	0.3949	1.44e-03	2.10e-03	up	yes
SLC38A3	2.4072	11.1500	7.5897	8.26e-20	3.39e-19	up	yes
TP53TG3D	2.4070	10.0300	8.3538	1.74e-15	5.67e-15	up	yes
GAS2L2	2.4069	7.8400	2.5744	3.80e-13	1.07e-12	up	yes
GPR21	2.4069	50.7600	12.2154	3.94e-21	1.72e-20	up	yes
PRR19	2.4063	41.9450	43.5385	6.07e-32	4.20e-31	up	yes
KCNB1	2.4044	353.6650	152.9436	1.61e-38	1.42e-37	up	yes
LCE2A	2.4033	1.6850	0.4462	6.76e-03	9.29e-03	up	yes
CDH3	2.4022	36.2150	29.4564	1.76e-26	9.84e-26	up	yes
C5	2.4020	825.8350	430.1538	2.29e-64	6.38e-63	up	yes
ANKRD36C	2.4012	3290.8900	611.0667	3.01e-40	2.85e-39	up	yes
SOX6	2.4005	550.5400	212.0410	1.64e-45	1.87e-44	up	yes
SAXO1	2.3998	149.4850	62.4974	4.37e-46	5.09e-45	up	yes
FANCM	2.3998	781.7000	327.0821	6.52e-77	3.68e-75	up	yes
IL12RB2	2.3982	175.8700	71.7538	1.17e-34	8.96e-34	up	yes
LMOD3	2.3982	144.5100	85.9590	2.15e-30	1.40e-29	up	yes
EDDM13	2.3980	100.6450	19.6872	3.02e-36	2.45e-35	up	yes
MSANTD1	2.3973	57.6050	31.7282	2.13e-33	1.56e-32	up	yes
NPIPB8	2.3962	9.2150	17.9077	8.97e-17	3.14e-16	up	yes
CLVS2	2.3956	77.7350	67.1231	1.78e-12	4.84e-12	up	yes
SPINK8	2.3946	40.9050	6.8462	5.71e-20	2.36e-19	up	yes
KCNH1	2.3946	140.5100	65.1795	3.60e-40	3.39e-39	up	yes
TG	2.3943	67.8500	30.1333	4.95e-46	5.76e-45	up	yes
BCO2	2.3940	211.2900	102.7897	3.43e-43	3.62e-42	up	yes
PROK2	2.3930	44.5950	9.6923	6.84e-16	2.28e-15	up	yes
PRSS8	2.3929	34.1500	11.0923	1.72e-37	1.47e-36	up	yes
SEBOX	2.3923	21.0550	5.9385	1.75e-16	6.02e-16	up	yes
NAV3	2.3914	979.8650	576.8718	4.11e-31	2.76e-30	up	yes
CALCB	2.3909	27.0200	9.3846	6.41e-23	3.06e-22	up	yes
MPV17L	2.3909	1448.7250	412.0564	4.32e-47	5.21e-46	up	yes
MMP7	2.3871	56.7400	17.1949	8.07e-27	4.58e-26	up	yes
CLDN18	2.3865	149.8150	40.3231	1.18e-60	2.66e-59	up	yes
GPR37L1	2.3857	130.0150	89.5897	5.70e-32	3.95e-31	up	yes
RYR3	2.3843	497.1150	144.6051	1.87e-43	1.99e-42	up	yes
PFKFB1	2.3842	135.6900	24.0667	6.33e-21	2.74e-20	up	yes
TUBA3E	2.3824	2.6350	0.8359	3.87e-16	1.30e-15	up	yes
NLRP2	2.3820	40.1900	19.9487	6.12e-30	3.91e-29	up	yes
ANO5	2.3820	444.8050	192.2615	4.23e-28	2.52e-27	up	yes
FAM236A	2.3820	0.9100	0.2974	7.87e-07	1.47e-06	up	yes
H3C7	2.3798	139.0700	16.2205	1.88e-10	4.50e-10	up	yes
SYNPO2L	2.3788	76.8850	40.2256	4.38e-22	2.00e-21	up	yes
MYH8	2.3787	21.8100	32.2564	7.65e-07	1.43e-06	up	yes
PTPRR	2.3786	18.5400	18.7795	2.63e-25	1.39e-24	up	yes
ADCY2	2.3783	359.9650	180.4256	1.86e-35	1.47e-34	up	yes
F2RL1	2.3781	40.2050	29.8410	8.99e-34	6.66e-33	up	yes
SIRPD	2.3774	7.9400	3.7538	3.90e-21	1.70e-20	up	yes
LGI3	2.3772	3.7900	3.4718	8.11e-15	2.54e-14	up	yes
FEM1A	2.3771	521.1050	373.4000	9.22e-54	1.50e-52	up	yes
ELAVL2	2.3767	30.4450	25.4667	1.49e-20	6.37e-20	up	yes
PNPLA5	2.3762	23.0050	7.2872	6.14e-31	4.09e-30	up	yes
GDPD2	2.3750	17.3650	7.4974	8.94e-41	8.66e-40	up	yes
CATSPER2	2.3748	362.7750	180.0769	3.92e-48	4.94e-47	up	yes
CCDC192	2.3734	26.0800	9.0769	6.59e-45	7.38e-44	up	yes
CTXND1	2.3732	81.4900	37.6769	3.69e-39	3.35e-38	up	yes
PRKN	2.3725	311.7850	131.2718	3.46e-58	6.86e-57	up	yes
NLRP10	2.3715	100.1500	45.6513	6.46e-35	4.99e-34	up	yes
CCDC81	2.3713	77.1850	35.0564	9.54e-56	1.72e-54	up	yes
HECW1	2.3705	101.4050	82.0462	1.11e-34	8.52e-34	up	yes
SAMD15	2.3703	78.0300	48.0308	3.10e-45	3.50e-44	up	yes
PRR18	2.3691	3.2500	4.4359	1.10e-11	2.85e-11	up	yes
TNFSF14	2.3691	138.6950	66.5744	3.17e-32	2.22e-31	up	yes
SPDYE16	2.3642	57.6600	20.5590	2.08e-29	1.30e-28	up	yes
XAGE3	2.3636	1.1100	0.3487	9.19e-06	1.59e-05	up	yes
WFDC1	2.3623	207.8100	111.1744	1.66e-34	1.26e-33	up	yes
PACRG	2.3623	35.0600	20.6821	7.29e-38	6.30e-37	up	yes
TMEM235	2.3621	0.7650	0.4564	4.14e-05	6.85e-05	up	yes
ARFGEF3	2.3619	278.9600	114.0103	1.99e-39	1.83e-38	up	yes
AMY1A	2.3618	4.5950	18.4974	3.92e-10	9.19e-10	up	yes
CATSPERG	2.3606	164.3700	102.5487	8.73e-43	9.08e-42	up	yes
FAM47E	2.3605	398.5750	177.7846	3.46e-49	4.55e-48	up	yes
GOLGA8J	2.3600	41.1650	22.0513	4.45e-32	3.10e-31	up	yes
C11ORF16	2.3588	13.0200	3.9744	4.99e-41	4.88e-40	up	yes
SLC19A3	2.3586	788.4950	256.8769	1.25e-38	1.11e-37	up	yes
AFP	2.3577	7.2900	11.4667	7.84e-17	2.75e-16	up	yes
SERPINE3	2.3573	26.8650	8.6000	2.26e-35	1.78e-34	up	yes
PKD1L2	2.3564	436.3700	185.1692	1.50e-43	1.60e-42	up	yes
GPR52	2.3550	77.6500	15.2256	2.32e-11	5.86e-11	up	yes
ARHGAP15	2.3549	951.0550	266.1487	7.42e-22	3.36e-21	up	yes
SLC34A2	2.3514	41.4900	22.5179	4.45e-23	2.14e-22	up	yes
SCTR	2.3512	45.0100	14.5795	8.68e-27	4.92e-26	up	yes
NANOGP8	2.3511	16.7300	5.4872	5.19e-20	2.15e-19	up	yes
AADAC	2.3505	4.9700	2.7128	3.49e-14	1.05e-13	up	yes
GTSF1	2.3484	61.5550	33.1590	2.30e-28	1.38e-27	up	yes
GPR6	2.3474	0.4250	0.1385	1.67e-03	2.43e-03	up	yes
WNK3	2.3473	120.1900	68.1795	3.01e-39	2.75e-38	up	yes
TRIM73	2.3449	225.9700	162.5179	1.68e-45	1.92e-44	up	yes
TTLL9	2.3448	37.2350	25.5795	3.01e-28	1.80e-27	up	yes
IFNL2	2.3443	0.5200	1.5026	1.09e-03	1.61e-03	up	yes
SIRPB1	2.3427	442.6600	193.1795	1.84e-34	1.39e-33	up	yes
SCGB1D4	2.3424	0.4050	0.3231	6.70e-03	9.21e-03	up	yes
TNFRSF17	2.3420	112.6450	47.7692	4.38e-14	1.31e-13	up	yes
GARIN4	2.3413	7.2800	22.4667	3.14e-07	6.07e-07	up	yes
BRIP1	2.3407	741.3350	369.3487	3.79e-41	3.72e-40	up	yes
ADIPOQ	2.3407	6151.0850	1655.5692	4.57e-12	1.21e-11	up	yes
EPM2A	2.3388	578.2650	307.1179	6.00e-63	1.56e-61	up	yes
WDR31	2.3375	212.5550	148.8000	4.75e-55	8.21e-54	up	yes
FABP2	2.3370	65.1000	28.0615	6.95e-22	3.15e-21	up	yes
IL12B	2.3368	31.3500	23.9744	1.00e-31	6.88e-31	up	yes
LHFPL5	2.3365	540.4500	145.9128	7.22e-53	1.13e-51	up	yes
PSG5	2.3350	329.2150	145.7026	1.87e-12	5.10e-12	up	yes
CYP3A5	2.3337	768.9700	374.8051	6.60e-57	1.23e-55	up	yes
COX6B2	2.3317	41.2000	31.7385	3.67e-28	2.19e-27	up	yes
CCDC148	2.3307	64.9350	25.8821	1.45e-45	1.65e-44	up	yes
CHRNB2	2.3302	53.2900	11.7487	3.14e-26	1.74e-25	up	yes
OXTR	2.3288	227.3050	56.8410	1.87e-46	2.20e-45	up	yes
ASRGL1	2.3281	137.4900	124.9282	3.31e-30	2.13e-29	up	yes
S100A7	2.3277	1.2250	0.8718	1.55e-08	3.27e-08	up	yes
NRCAM	2.3271	68.5100	34.7487	1.51e-33	1.10e-32	up	yes
LRRC51	2.3266	316.7700	232.0000	1.93e-57	3.68e-56	up	yes
CHRNA4	2.3263	3.4700	4.5795	7.62e-07	1.43e-06	up	yes
SAA4	2.3253	1.3550	0.4564	1.53e-09	3.46e-09	up	yes
ANGPTL3	2.3252	78.2050	16.4205	1.25e-14	3.86e-14	up	yes
TBC1D30	2.3246	136.4700	74.8821	1.02e-40	9.90e-40	up	yes
HELB	2.3245	355.8450	74.7641	1.62e-57	3.11e-56	up	yes
C1ORF100	2.3240	11.2650	5.2872	5.25e-32	3.65e-31	up	yes
F7	2.3236	9.6150	8.8154	8.11e-19	3.16e-18	up	yes
TC2N	2.3234	465.2050	93.7333	3.72e-27	2.13e-26	up	yes
LRRTM2	2.3232	366.7500	96.7128	3.63e-31	2.44e-30	up	yes
CYP3A7-CYP3A51P	2.3229	13.5350	3.3487	1.16e-33	8.56e-33	up	yes
CLDN2	2.3226	36.4050	9.4359	3.43e-37	2.90e-36	up	yes
SLC6A19	2.3221	1.8800	3.0103	7.08e-04	1.06e-03	up	yes
KLRG1	2.3220	233.2500	71.0564	1.17e-47	1.45e-46	up	yes
LPAR3	2.3219	40.7650	23.9026	1.12e-25	6.06e-25	up	yes
RASGRP1	2.3211	705.8950	149.6667	3.43e-30	2.21e-29	up	yes
BLNK	2.3210	773.8800	366.0667	1.57e-29	9.88e-29	up	yes
B3GAT1	2.3209	111.0750	58.5128	3.09e-25	1.63e-24	up	yes
ZNF727	2.3205	395.1550	140.8256	4.35e-41	4.26e-40	up	yes
SOX21	2.3205	4.3000	3.4410	1.55e-12	4.24e-12	up	yes
POLR2J2	2.3199	344.7450	100.2051	9.04e-52	1.34e-50	up	yes
NKX6-1	2.3197	6.6900	7.3590	1.97e-12	5.36e-12	up	yes
RANBP17	2.3175	257.0500	81.6564	2.02e-47	2.47e-46	up	yes
SLCO1C1	2.3174	58.3950	25.4872	1.72e-20	7.31e-20	up	yes
FFAR2	2.3169	131.5250	95.7128	9.25e-34	6.84e-33	up	yes
KCNMB1	2.3160	427.6150	338.0564	3.15e-28	1.88e-27	up	yes
ITIH2	2.3156	30.6350	13.6205	3.21e-31	2.16e-30	up	yes
MBD3L1	2.3148	0.6500	0.8103	2.24e-04	3.49e-04	up	yes
UPK1A	2.3146	7.7350	6.9641	1.11e-24	5.71e-24	up	yes
CFAP46	2.3143	11.8950	9.6769	7.90e-24	3.93e-23	up	yes
F2	2.3137	3.7250	2.0667	4.99e-15	1.58e-14	up	yes
CD247	2.3137	443.9100	125.8462	2.38e-24	1.21e-23	up	yes
GCNT7	2.3126	75.8100	21.7897	1.30e-28	7.89e-28	up	yes
AP3B1	2.3124	3664.0100	2194.5436	4.81e-68	1.59e-66	up	yes
CCDC7	2.3121	604.0750	151.0410	3.82e-57	7.20e-56	up	yes
MYOCOS	2.3110	38.1250	23.9897	8.93e-29	5.44e-28	up	yes
KCTD4	2.3094	57.2200	18.5846	1.79e-20	7.60e-20	up	yes
TRABD2A	2.3068	269.5600	130.4410	3.64e-43	3.83e-42	up	yes
CR1	2.3049	917.3200	257.6615	2.23e-20	9.41e-20	up	yes
MAGEA6	2.3047	0.5150	0.0872	1.80e-03	2.60e-03	up	yes
DPYS	2.3038	17.0700	14.5949	2.07e-17	7.47e-17	up	yes
CNKSR3	2.3031	896.6600	412.5795	9.66e-59	1.98e-57	up	yes
GKN1	2.3021	0.8750	0.4103	1.71e-07	3.37e-07	up	yes
SPTLC3	2.3020	1123.0350	633.0359	3.40e-44	3.71e-43	up	yes
LIMS4	2.2992	118.2150	64.0000	1.72e-49	2.29e-48	up	yes
KRT5	2.2988	280.6750	20.3026	7.29e-12	1.91e-11	up	yes
BLID	2.2979	31.1800	10.7538	2.15e-11	5.44e-11	up	yes
GOLGA8S	2.2978	22.6350	8.7231	4.61e-21	2.01e-20	up	yes
SLC27A6	2.2945	12.0800	10.0615	1.01e-19	4.12e-19	up	yes
ZNF26	2.2931	1627.3750	748.2974	1.13e-73	5.22e-72	up	yes
AZU1	2.2919	7.5300	6.0205	2.01e-24	1.02e-23	up	yes
C2ORF72	2.2915	6.3950	4.0513	1.12e-16	3.88e-16	up	yes
SEPTIN14	2.2903	135.3950	57.9179	2.61e-55	4.58e-54	up	yes
OR2A7	2.2878	203.2650	52.3846	1.73e-36	1.43e-35	up	yes
ANXA3	2.2870	117.4600	69.7077	4.10e-32	2.87e-31	up	yes
C7ORF57	2.2837	13.5450	8.4205	1.05e-30	6.93e-30	up	yes
CFAP95	2.2833	1.4150	1.3077	4.88e-08	9.98e-08	up	yes
NSMCE3	2.2822	59.0100	93.2821	5.73e-23	2.74e-22	up	yes
CLN5	2.2807	2983.0650	1919.8974	8.46e-67	2.61e-65	up	yes
C2ORF92	2.2800	240.2750	131.0974	4.49e-48	5.63e-47	up	yes
SLAMF1	2.2776	252.4000	67.3795	7.70e-13	2.15e-12	up	yes
SCGB3A2	2.2754	61.4450	37.5077	2.26e-27	1.31e-26	up	yes
KBTBD12	2.2747	85.6100	46.8974	1.33e-26	7.47e-26	up	yes
KRBA2	2.2726	699.7750	431.4103	5.41e-59	1.12e-57	up	yes
SOSTDC1	2.2725	11.0750	11.4359	5.56e-17	1.97e-16	up	yes
CRYBG2	2.2724	16.2000	6.2872	5.39e-22	2.46e-21	up	yes
FAM83E	2.2720	46.0300	72.4513	7.45e-24	3.71e-23	up	yes
SLC22A16	2.2720	44.7700	16.7641	6.88e-24	3.44e-23	up	yes
PYDC5	2.2719	92.7150	42.1949	1.35e-21	6.03e-21	up	yes
LCN12	2.2719	20.8900	10.2667	1.71e-31	1.17e-30	up	yes
TMCO2	2.2712	2.2300	4.2667	5.61e-11	1.38e-10	up	yes
IL11	2.2710	97.8300	54.2051	1.50e-20	6.40e-20	up	yes
TDRD6	2.2708	104.4450	53.2000	6.34e-32	4.39e-31	up	yes
CALHM1	2.2707	20.7000	11.5026	1.67e-37	1.42e-36	up	yes
SPATA4	2.2706	40.7750	14.2513	3.82e-23	1.84e-22	up	yes
MEP1B	2.2705	28.4400	9.5077	9.44e-31	6.23e-30	up	yes
ACRV1	2.2695	7.7750	6.7231	1.71e-23	8.41e-23	up	yes
GLYATL1	2.2690	57.7850	43.2615	9.38e-31	6.19e-30	up	yes
GSX2	2.2674	0.9000	1.0154	2.51e-07	4.88e-07	up	yes
KCNV2	2.2647	19.8500	4.7026	3.27e-27	1.88e-26	up	yes
LYPD6	2.2635	31.4900	18.0513	1.04e-23	5.14e-23	up	yes
SLC35E3	2.2631	1472.7100	1081.9179	2.35e-58	4.71e-57	up	yes
ZNF620	2.2629	145.6000	85.9333	9.10e-49	1.18e-47	up	yes
TFF2	2.2622	9.1700	6.6103	5.87e-14	1.75e-13	up	yes
DUSP29	2.2615	3.7550	0.6308	3.60e-05	5.96e-05	up	yes
CFAP298-TCP10L	2.2611	471.7600	200.8923	1.88e-68	6.28e-67	up	yes
FAM186B	2.2604	79.5700	21.1846	2.41e-48	3.06e-47	up	yes
MAGEB17	2.2598	1.4800	1.1487	3.91e-11	9.72e-11	up	yes
VSTM1	2.2593	0.8450	0.7846	1.42e-04	2.25e-04	up	yes
S100A12	2.2589	29.2650	16.8462	2.75e-12	7.41e-12	up	yes
SDR9C7	2.2572	5.8050	2.1487	7.75e-20	3.18e-19	up	yes
LRP2BP	2.2570	319.5050	139.7231	1.78e-57	3.40e-56	up	yes
GPR63	2.2568	88.3900	54.0667	5.67e-35	4.39e-34	up	yes
DEFB131A	2.2564	3.4400	0.7897	8.62e-20	3.53e-19	up	yes
DPF3	2.2557	127.2700	68.5538	6.45e-45	7.22e-44	up	yes
EML6	2.2556	334.9250	136.8051	2.95e-49	3.89e-48	up	yes
GJC3	2.2546	14.0250	4.9949	6.38e-30	4.06e-29	up	yes
NPIPB7	2.2544	411.9150	164.5333	2.12e-42	2.17e-41	up	yes
FAM90A13P	2.2543	2.4100	0.2462	6.46e-05	1.05e-04	up	yes
LANCL3	2.2526	94.4850	51.5538	7.03e-40	6.55e-39	up	yes
HAVCR1	2.2516	130.4950	66.0103	1.10e-26	6.18e-26	up	yes
ZBTB3	2.2514	246.3600	164.1282	1.30e-58	2.65e-57	up	yes
PKD1L3	2.2509	69.5900	24.6821	2.27e-32	1.61e-31	up	yes
CHRNG	2.2507	28.8400	3.3795	2.25e-12	6.09e-12	up	yes
SPECC1L-ADORA2A	2.2491	85.2150	22.0308	6.12e-22	2.78e-21	up	yes
EFCAB11	2.2489	278.2150	197.7282	1.14e-61	2.70e-60	up	yes
GCNT3	2.2476	121.7050	146.0872	3.56e-25	1.87e-24	up	yes
RDH8	2.2476	5.4500	3.0410	1.10e-21	4.91e-21	up	yes
CRB3	2.2469	8.3600	3.1179	2.37e-21	1.05e-20	up	yes
