gene_symbol	log2_fold_change	mean_test	mean_control	pvalue	pvalue_adjusted	direction	significant
OR5A2	-2.4206	121.4643	144.6179	6.01e-24	1.57e-22	down	yes
P4HA3	-2.4205	18.1327	41.4309	2.48e-19	3.42e-18	down	yes
COL25A1	-2.4200	3.7857	20.1463	1.33e-07	5.34e-07	down	yes
LPAR4	-2.4198	1071.1888	588.4878	5.35e-10	2.76e-09	down	yes
ITIH2	-2.4196	10.6224	15.6667	2.85e-14	2.25e-13	down	yes
CCDC196	-2.4196	7.1888	9.8211	1.83e-10	9.92e-10	down	yes
CHRD	-2.4195	8.2245	10.4797	2.59e-14	2.05e-13	down	yes
PIGR	-2.4190	42.3367	39.1057	2.54e-20	3.92e-19	down	yes
TMEM35A	-2.4184	3.6531	16.8862	1.25e-12	8.33e-12	down	yes
ANKRD20A1	-2.4183	20.9949	28.2764	1.13e-17	1.29e-16	down	yes
G6PC1	-2.4178	46.9439	51.7317	6.34e-18	7.41e-17	down	yes
GTF2IRD1	-2.4178	65.8571	72.9187	4.83e-29	2.68e-27	down	yes
GPR83	-2.4175	38.0510	34.8130	6.58e-25	1.98e-23	down	yes
LRRN4	-2.4169	25.5306	26.5610	7.66e-18	8.87e-17	down	yes
LMCD1	-2.4164	42.5969	43.1626	3.39e-22	6.86e-21	down	yes
HSPA4L	-2.4160	161.3469	142.8537	6.12e-27	2.44e-25	down	yes
ITGB8	-2.4159	129.6020	285.3008	4.91e-21	8.37e-20	down	yes
CHRND	-2.4157	3.4796	4.7724	2.64e-09	1.27e-08	down	yes
SELENOV	-2.4156	1.5000	5.1951	2.22e-10	1.19e-09	down	yes
LDB2	-2.4130	10.1327	174.3659	3.39e-14	2.66e-13	down	yes
PCDHGA4	-2.4130	1.7500	7.0894	7.41e-07	2.73e-06	down	yes
SLC7A14	-2.4119	86.8980	74.3902	1.79e-20	2.82e-19	down	yes
VASH2	-2.4102	55.5561	61.4797	1.25e-20	2.03e-19	down	yes
PKD1L2	-2.4094	160.5612	110.4553	3.02e-21	5.29e-20	down	yes
CTXND1	-2.4087	19.6939	20.3333	2.79e-19	3.82e-18	down	yes
EPHX4	-2.4085	33.6939	50.2602	1.75e-20	2.76e-19	down	yes
SULT1C4	-2.4080	39.5612	74.8780	3.24e-17	3.47e-16	down	yes
HTN3	-2.4077	16.2449	15.4065	4.22e-15	3.62e-14	down	yes
C2ORF50	-2.4064	163.2296	129.2764	3.61e-24	9.81e-23	down	yes
LYPD5	-2.4051	74.9133	53.5935	5.84e-25	1.77e-23	down	yes
DGAT2L6	-2.4048	0.5051	0.9350	2.14e-04	5.65e-04	down	yes
CA8	-2.4035	44.2602	77.2033	5.64e-17	5.87e-16	down	yes
YIPF7	-2.4033	36.7347	24.9756	4.06e-16	3.89e-15	down	yes
CHRNA3	-2.4027	2.7092	4.5935	1.13e-13	8.44e-13	down	yes
ARSL	-2.4025	61.9949	50.5447	3.63e-20	5.49e-19	down	yes
LMX1B	-2.4019	18.3827	28.1870	7.65e-16	7.08e-15	down	yes
STOX1	-2.4015	21.2500	29.4228	1.42e-16	1.43e-15	down	yes
WFDC12	-2.4012	2.1735	6.4878	2.90e-08	1.25e-07	down	yes
BAALC	-2.4004	19.3010	162.2602	3.53e-14	2.77e-13	down	yes
SLC14A2	-2.3995	22.8469	25.7967	1.93e-25	6.24e-24	down	yes
XRCC2	-2.3989	176.8622	233.9756	4.26e-23	9.94e-22	down	yes
RSPH4A	-2.3987	14.2755	15.5691	4.28e-16	4.10e-15	down	yes
UGT1A1	-2.3987	45.4133	38.4472	4.18e-19	5.61e-18	down	yes
GJA1	-2.3974	22.4490	165.4634	3.37e-12	2.16e-11	down	yes
CDC14C	-2.3970	9.9592	10.8374	2.91e-14	2.29e-13	down	yes
SSTR2	-2.3966	323.3214	202.9919	2.06e-25	6.62e-24	down	yes
ADPRHL1	-2.3966	29.2041	47.1463	1.52e-29	9.21e-28	down	yes
SIM2	-2.3965	38.9133	34.1870	6.73e-25	2.02e-23	down	yes
DMRTA2	-2.3963	0.5255	13.1870	3.44e-03	7.39e-03	down	yes
PPP2R2C	-2.3960	6.9745	34.3171	2.65e-12	1.72e-11	down	yes
CCL4L2	-2.3957	81.1786	1255.8618	9.30e-13	6.29e-12	down	yes
TMEM31	-2.3951	1.1735	2.4878	5.31e-09	2.48e-08	down	yes
ART1	-2.3950	0.7908	1.4065	3.78e-06	1.28e-05	down	yes
ZNF488	-2.3946	0.5867	2.8537	6.60e-05	1.89e-04	down	yes
IGFL4	-2.3941	197.6786	404.6423	2.58e-15	2.26e-14	down	yes
FAM240C	-2.3930	0.8163	2.5122	3.23e-05	9.67e-05	down	yes
SAMD15	-2.3928	31.2704	29.6016	2.19e-20	3.42e-19	down	yes
PRR9	-2.3921	2.3265	4.2764	6.40e-07	2.37e-06	down	yes
C10ORF82	-2.3915	28.8316	19.4228	3.00e-18	3.63e-17	down	yes
SLC8A2	-2.3915	1.5765	5.6098	3.25e-07	1.24e-06	down	yes
MCHR1	-2.3904	3.0816	4.0732	2.73e-09	1.32e-08	down	yes
RP1L1	-2.3898	46.4592	31.0569	4.41e-19	5.90e-18	down	yes
RASIP1	-2.3895	10.2296	156.6016	4.63e-15	3.97e-14	down	yes
TDRD10	-2.3894	1.7449	9.8374	2.55e-06	8.79e-06	down	yes
PTPRH	-2.3893	5.0051	13.1138	1.49e-15	1.34e-14	down	yes
GXYLT2	-2.3881	23.9439	26.5285	2.13e-17	2.34e-16	down	yes
NPHP1	-2.3880	106.0051	102.5122	1.75e-24	4.98e-23	down	yes
PXDNL	-2.3878	4.8367	8.8211	6.71e-14	5.12e-13	down	yes
FGF8	-2.3877	6.4541	19.9106	1.34e-17	1.50e-16	down	yes
ALDH7A1	-2.3873	226.2194	256.4634	3.87e-33	4.88e-31	down	yes
CFI	-2.3866	49.1122	50.6423	1.70e-17	1.89e-16	down	yes
MYO10	-2.3863	388.2449	630.6098	1.71e-32	1.96e-30	down	yes
XKR4	-2.3861	62.4949	63.0407	1.09e-17	1.25e-16	down	yes
CCT8L2	-2.3860	0.2755	0.9756	4.71e-03	9.85e-03	down	yes
POF1B	-2.3858	14.3827	39.3659	8.10e-17	8.32e-16	down	yes
PCDHGA8	-2.3857	52.0612	51.3821	1.34e-19	1.90e-18	down	yes
OVCH2	-2.3856	2.1531	5.9756	2.19e-08	9.59e-08	down	yes
ZAR1	-2.3845	0.4949	1.5366	1.27e-04	3.46e-04	down	yes
CTHRC1	-2.3844	5.6378	101.0813	5.42e-16	5.10e-15	down	yes
URAD	-2.3836	1.6122	1.1057	3.14e-04	8.07e-04	down	yes
KLK11	-2.3836	23.2296	16.7317	1.60e-20	2.55e-19	down	yes
DMBT1	-2.3825	10.7041	14.5366	2.18e-13	1.57e-12	down	yes
SLC24A3	-2.3820	59.7143	166.2358	1.55e-09	7.64e-09	down	yes
LGR4	-2.3817	21.2449	123.4959	2.03e-21	3.68e-20	down	yes
GSTO2	-2.3802	184.3469	245.9431	3.34e-27	1.39e-25	down	yes
CNRIP1	-2.3799	16.0255	130.4878	4.81e-17	5.05e-16	down	yes
LY6G6F	-2.3796	324.5714	157.0650	6.73e-07	2.49e-06	down	yes
TBX4	-2.3793	14.5918	10.9431	8.93e-14	6.70e-13	down	yes
IHO1	-2.3786	22.4184	25.8780	1.43e-14	1.17e-13	down	yes
MROH7	-2.3784	59.2500	66.4878	1.74e-19	2.42e-18	down	yes
OR1M1	-2.3784	53.0765	46.6016	3.57e-20	5.41e-19	down	yes
MAB21L3	-2.3781	1124.7755	1344.7805	4.47e-19	5.96e-18	down	yes
PRKAG3	-2.3779	4.1173	10.7805	4.64e-12	2.95e-11	down	yes
L1TD1	-2.3776	65.8010	120.3008	5.28e-17	5.51e-16	down	yes
TEDDM1	-2.3774	12.0357	15.5610	6.04e-14	4.63e-13	down	yes
KCNE4	-2.3774	133.4694	110.2114	9.39e-19	1.20e-17	down	yes
JPH2	-2.3773	34.3469	36.0488	7.13e-16	6.63e-15	down	yes
DNAH2	-2.3771	43.6735	43.5447	1.12e-15	1.02e-14	down	yes
KRTAP4-6	-2.3769	0.3469	0.9919	1.62e-04	4.37e-04	down	yes
SPTA1	-2.3747	33.8367	116.9512	4.97e-10	2.57e-09	down	yes
FAM189A1	-2.3747	0.6224	3.1951	4.88e-04	1.22e-03	down	yes
H2BU1	-2.3736	55.8469	135.7317	8.37e-16	7.71e-15	down	yes
CDON	-2.3732	92.6276	101.7073	2.06e-28	1.01e-26	down	yes
LINGO2	-2.3730	25.0153	41.6016	7.80e-14	5.90e-13	down	yes
TRPV3	-2.3728	60.0000	89.4715	1.66e-26	6.15e-25	down	yes
MCMDC2	-2.3720	23.0918	21.7073	2.12e-21	3.83e-20	down	yes
CFAP97D1	-2.3710	69.9439	54.5285	7.85e-20	1.14e-18	down	yes
SLC38A3	-2.3707	2.5408	3.9675	8.78e-13	5.97e-12	down	yes
CX3CL1	-2.3704	29.1327	25.0976	5.91e-19	7.73e-18	down	yes
SORBS2	-2.3703	40.0969	99.8780	3.14e-12	2.02e-11	down	yes
PAGE5	-2.3691	4.6735	6.5203	8.30e-07	3.04e-06	down	yes
ZNF722	-2.3688	27.6582	19.0732	1.96e-14	1.58e-13	down	yes
POTEH	-2.3683	19.2245	16.8862	4.81e-14	3.73e-13	down	yes
GOLGA8J	-2.3681	16.6378	18.0488	1.98e-14	1.59e-13	down	yes
ONECUT1	-2.3677	3.4337	13.6748	1.52e-10	8.31e-10	down	yes
FAM149A	-2.3677	52.4439	49.3577	1.72e-18	2.15e-17	down	yes
HMMR	-2.3674	81.8163	216.8862	1.47e-18	1.84e-17	down	yes
MYO16	-2.3669	19.5000	24.7724	1.33e-15	1.20e-14	down	yes
FKBP7	-2.3664	83.5051	112.8862	1.41e-31	1.28e-29	down	yes
NCMAP	-2.3657	56.0255	48.5122	1.14e-22	2.48e-21	down	yes
ISM2	-2.3636	0.9082	1.8943	1.08e-05	3.46e-05	down	yes
OR8G1	-2.3628	24.3010	23.2439	1.57e-15	1.40e-14	down	yes
KCNK12	-2.3626	128.6990	91.0488	8.45e-21	1.39e-19	down	yes
OOSP1	-2.3623	1.8010	2.8537	2.72e-08	1.18e-07	down	yes
CCDC38	-2.3622	51.0102	39.8293	1.37e-20	2.20e-19	down	yes
CDC25A	-2.3617	31.0204	131.9187	5.90e-14	4.52e-13	down	yes
PNMA8A	-2.3615	31.5102	25.7480	3.96e-19	5.33e-18	down	yes
FOXB1	-2.3610	8.1173	10.3415	5.65e-15	4.79e-14	down	yes
ERBB3	-2.3605	162.5612	145.0081	9.87e-32	9.44e-30	down	yes
CTH	-2.3592	39.8776	74.8130	2.71e-29	1.61e-27	down	yes
OR7D2	-2.3590	56.8673	60.3252	5.06e-22	9.96e-21	down	yes
TRIM71	-2.3567	24.3724	32.8211	6.87e-17	7.11e-16	down	yes
PLA1A	-2.3559	14.3214	11.7073	2.47e-09	1.19e-08	down	yes
SLC22A25	-2.3549	226.3061	302.2683	9.68e-24	2.46e-22	down	yes
CNTN4	-2.3542	24.8622	19.4309	8.95e-12	5.53e-11	down	yes
KRTAP5-7	-2.3531	0.6990	1.6829	4.61e-05	1.34e-04	down	yes
GRIP2	-2.3530	63.8673	46.8049	5.41e-11	3.10e-10	down	yes
PDE6C	-2.3528	17.6173	23.6341	4.64e-17	4.88e-16	down	yes
POGLUT2	-2.3524	18.4643	86.3659	3.35e-19	4.54e-18	down	yes
TICRR	-2.3521	26.6633	77.3659	3.29e-13	2.34e-12	down	yes
FRMD1	-2.3517	20.0612	15.9756	1.57e-14	1.28e-13	down	yes
IL3	-2.3511	3.1582	1538.9268	3.31e-08	1.42e-07	down	yes
XNDC1N-ZNF705EP-ALG1L9P	-2.3511	24.2908	24.5122	3.78e-14	2.96e-13	down	yes
DYNAP	-2.3505	82.5204	65.1626	3.58e-17	3.81e-16	down	yes
TPH1	-2.3499	100.4235	68.9837	8.45e-22	1.62e-20	down	yes
PRL	-2.3494	4.0357	30.2276	1.20e-08	5.38e-08	down	yes
RIPPLY3	-2.3490	46.1122	28.4959	2.26e-18	2.78e-17	down	yes
NR5A1	-2.3480	3.2500	4.9106	1.26e-07	5.07e-07	down	yes
PRDM9	-2.3474	19.7245	20.7236	1.49e-13	1.10e-12	down	yes
HOGA1	-2.3473	29.8980	24.2846	1.04e-18	1.33e-17	down	yes
PLA2G5	-2.3468	3.5867	4.9268	3.27e-11	1.91e-10	down	yes
COX7A1	-2.3448	2.6939	8.5203	6.98e-11	3.95e-10	down	yes
KCNH1	-2.3442	33.0816	30.2195	1.14e-19	1.62e-18	down	yes
MUC5AC	-2.3441	1.1939	3.8862	2.26e-03	5.04e-03	down	yes
KNCN	-2.3438	0.3316	1.6098	9.13e-04	2.18e-03	down	yes
ELAVL3	-2.3437	5.9694	6.4472	1.23e-12	8.18e-12	down	yes
STAR	-2.3436	48.7041	54.5203	1.59e-20	2.53e-19	down	yes
TRIM72	-2.3431	279.6837	199.0488	6.03e-24	1.57e-22	down	yes
CATSPERB	-2.3431	43.9439	45.4146	2.43e-22	5.05e-21	down	yes
SGSM1	-2.3429	55.8112	68.0894	2.48e-25	7.87e-24	down	yes
SLC10A6	-2.3427	0.5408	1.5285	3.12e-05	9.36e-05	down	yes
SLC13A5	-2.3427	46.4235	77.0894	8.58e-20	1.25e-18	down	yes
CALML6	-2.3424	3.8010	4.0976	4.89e-09	2.29e-08	down	yes
CFAP46	-2.3421	3.4082	19.1789	1.14e-10	6.29e-10	down	yes
PRMT8	-2.3408	6.3112	8.4065	1.95e-13	1.42e-12	down	yes
PABPC3	-2.3407	9.5102	7.5691	5.06e-09	2.36e-08	down	yes
FBLN7	-2.3399	116.3418	179.0000	8.25e-21	1.37e-19	down	yes
TRIM2	-2.3385	89.6990	120.4553	3.82e-29	2.17e-27	down	yes
CYP3A7	-2.3380	4.7092	6.5610	5.43e-09	2.53e-08	down	yes
ZNF534	-2.3376	98.8980	62.6179	5.95e-20	8.80e-19	down	yes
CHRNA5	-2.3363	51.0663	53.4878	3.57e-31	2.94e-29	down	yes
CCDC68	-2.3360	11.0255	72.0813	2.78e-14	2.20e-13	down	yes
PRR18	-2.3355	0.3163	1.7317	9.30e-04	2.22e-03	down	yes
PPP1R2B	-2.3354	3.4541	4.1220	1.55e-16	1.55e-15	down	yes
UPP2	-2.3352	1.6684	4.7398	1.60e-06	5.65e-06	down	yes
ERVH48-1	-2.3350	22.0357	35.9431	2.44e-19	3.36e-18	down	yes
PSAT1	-2.3349	125.7500	388.5285	1.97e-17	2.18e-16	down	yes
ASB4	-2.3341	44.7449	53.7073	1.05e-15	9.63e-15	down	yes
PLA2G2F	-2.3338	1.0204	3.1870	2.92e-05	8.78e-05	down	yes
EPS8L3	-2.3329	2.1633	3.7154	1.78e-03	4.04e-03	down	yes
KIAA0895	-2.3325	22.6888	29.3333	4.70e-22	9.31e-21	down	yes
CORIN	-2.3319	54.6735	54.4065	3.52e-23	8.37e-22	down	yes
LY6G5B	-2.3305	15.0357	9.8780	7.20e-04	1.75e-03	down	yes
SSX2	-2.3305	4.5306	1.2846	1.49e-05	4.65e-05	down	yes
KLHL23	-2.3301	54.1020	83.5528	1.55e-29	9.40e-28	down	yes
PCGF2	-2.3299	2.9235	9.5935	1.33e-14	1.09e-13	down	yes
ANO5	-2.3298	60.8265	87.5203	4.47e-22	8.90e-21	down	yes
MYORG	-2.3291	130.0714	196.8293	8.34e-25	2.46e-23	down	yes
TGM4	-2.3283	4.5000	6.5122	1.10e-10	6.11e-10	down	yes
SRRM4	-2.3283	43.0153	37.8943	2.56e-19	3.51e-18	down	yes
ADAMTS4	-2.3281	164.5714	149.2846	3.63e-26	1.28e-24	down	yes
NSG2	-2.3275	3.9796	4.8862	8.05e-07	2.95e-06	down	yes
ADRA1A	-2.3273	24.2704	23.2276	7.29e-15	6.13e-14	down	yes
TMEM54	-2.3269	2.2959	30.7398	5.73e-08	2.39e-07	down	yes
HSD17B2	-2.3264	159.7500	114.9350	2.47e-18	3.02e-17	down	yes
OR4K13	-2.3263	27.3367	24.2846	2.73e-16	2.67e-15	down	yes
H4C6	-2.3256	46.1888	155.7236	1.70e-05	5.30e-05	down	yes
OR5AU1	-2.3250	86.3418	69.5203	8.90e-18	1.02e-16	down	yes
HEYL	-2.3248	4.9643	16.2520	7.30e-12	4.54e-11	down	yes
SLC52A3	-2.3247	14.3929	27.0732	1.85e-15	1.64e-14	down	yes
TMEM217	-2.3231	15.1378	27.2439	4.79e-22	9.46e-21	down	yes
RASGEF1C	-2.3226	1.2092	2.3008	3.74e-08	1.59e-07	down	yes
GLP1R	-2.3225	12.1531	8.8699	1.38e-12	9.15e-12	down	yes
RD3	-2.3213	34.5051	20.1789	5.28e-18	6.23e-17	down	yes
AKR1C1	-2.3213	37.9388	84.9431	1.16e-21	2.17e-20	down	yes
ACADL	-2.3212	58.6276	43.1789	6.86e-17	7.10e-16	down	yes
DAB1	-2.3208	13.6531	15.3821	6.03e-16	5.66e-15	down	yes
ALOXE3	-2.3190	1.8010	4.3821	1.19e-10	6.56e-10	down	yes
SH3GL3	-2.3189	4.8214	7.2276	8.41e-09	3.84e-08	down	yes
TLCD3B	-2.3184	43.3878	34.7154	3.88e-21	6.70e-20	down	yes
PLS3	-2.3182	54.9694	484.9268	3.60e-12	2.31e-11	down	yes
PCDH1	-2.3176	20.5612	147.3496	4.27e-13	3.00e-12	down	yes
ASPA	-2.3174	100.2041	111.1220	7.10e-18	8.24e-17	down	yes
KIF14	-2.3170	62.7245	184.3171	2.57e-20	3.97e-19	down	yes
GFPT2	-2.3167	15.2602	31.9350	4.97e-14	3.85e-13	down	yes
GARIN2	-2.3166	9.0918	9.7480	7.03e-14	5.34e-13	down	yes
GRIA3	-2.3160	8.4847	7.7398	1.42e-09	7.02e-09	down	yes
SULT4A1	-2.3157	0.5255	8.8293	1.29e-03	3.01e-03	down	yes
CTRC	-2.3152	49.5816	38.8049	4.42e-19	5.91e-18	down	yes
PPIAL4F	-2.3151	1.6837	2.6911	2.20e-08	9.63e-08	down	yes
GAL3ST2	-2.3147	1.4388	11.7154	2.72e-04	7.07e-04	down	yes
H2BC10	-2.3146	37.4745	64.6016	3.70e-06	1.25e-05	down	yes
BMP7	-2.3142	16.3571	13.1463	2.89e-14	2.28e-13	down	yes
TPD52L1	-2.3140	80.8010	79.6667	3.83e-24	1.03e-22	down	yes
RCOR2	-2.3140	3.2398	22.6585	2.02e-11	1.20e-10	down	yes
BHMT2	-2.3134	61.0051	34.4309	7.33e-17	7.56e-16	down	yes
S100G	-2.3132	0.3010	0.7805	4.31e-03	9.07e-03	down	yes
CCL1	-2.3130	1.1582	89.9675	4.48e-06	1.50e-05	down	yes
CHRNB3	-2.3123	1.5918	2.3577	3.45e-07	1.32e-06	down	yes
PLD5	-2.3122	31.8316	32.3496	7.10e-18	8.24e-17	down	yes
PADI1	-2.3113	2.2194	1.0894	1.66e-04	4.44e-04	down	yes
RGS4	-2.3113	2.4541	41.2276	1.39e-09	6.89e-09	down	yes
NIPAL4	-2.3110	21.9898	124.8780	1.23e-13	9.11e-13	down	yes
AJUBA	-2.3110	31.3214	54.3171	3.93e-23	9.24e-22	down	yes
RARB	-2.3103	69.6990	74.5041	2.50e-22	5.19e-21	down	yes
GCNT3	-2.3096	118.2653	70.8293	1.72e-18	2.15e-17	down	yes
LRRC43	-2.3091	10.4133	16.7967	1.51e-20	2.41e-19	down	yes
CACNB2	-2.3086	239.0561	214.9593	2.58e-20	3.97e-19	down	yes
ZBED2	-2.3081	21.3724	540.3496	1.95e-13	1.42e-12	down	yes
ZNF556	-2.3081	181.8316	133.0163	6.20e-20	9.14e-19	down	yes
MOGAT1	-2.3078	1.5918	2.9512	8.04e-07	2.95e-06	down	yes
CCDC8	-2.3077	17.6224	27.7073	1.75e-16	1.74e-15	down	yes
TBC1D8B	-2.3075	303.1429	338.7805	1.77e-22	3.77e-21	down	yes
ARL9	-2.3058	14.0000	18.8455	4.70e-19	6.23e-18	down	yes
RPL3L	-2.3057	20.9592	29.3496	8.17e-20	1.19e-18	down	yes
HRCT1	-2.3053	0.2092	0.7154	3.42e-03	7.35e-03	down	yes
GJB7	-2.3037	10.7194	15.2683	6.00e-11	3.42e-10	down	yes
CLSTN2	-2.3033	33.9592	26.8455	6.89e-16	6.43e-15	down	yes
C1ORF100	-2.3033	4.6224	11.0732	1.34e-12	8.90e-12	down	yes
ZBTB8A	-2.3031	185.4949	156.7236	5.62e-25	1.71e-23	down	yes
RPS4Y1	-2.3021	3057.4133	2522.6748	1.65e-04	4.42e-04	down	yes
STRA6	-2.3020	8.7041	11.4959	4.90e-16	4.65e-15	down	yes
SGK2	-2.3020	10.9796	42.3415	5.36e-19	7.06e-18	down	yes
RHBDF1	-2.3011	2.9694	58.5691	8.42e-14	6.34e-13	down	yes
KIF4A	-2.3009	43.4847	117.1626	4.84e-14	3.75e-13	down	yes
CCDC80	-2.3003	159.6429	238.8943	2.93e-22	6.02e-21	down	yes
PRKN	-2.2990	83.8776	88.5366	2.85e-26	1.02e-24	down	yes
CPT1C	-2.2987	76.8776	70.6585	2.17e-23	5.31e-22	down	yes
NKX2-3	-2.2981	0.8622	2.8862	7.55e-06	2.46e-05	down	yes
ADGB	-2.2977	20.2857	28.9024	1.64e-15	1.46e-14	down	yes
OR2M4	-2.2974	36.4592	46.7317	6.60e-18	7.70e-17	down	yes
KCNJ12	-2.2969	4.2500	8.8618	2.31e-12	1.50e-11	down	yes
FBXO16	-2.2965	15.9592	18.2358	4.44e-11	2.56e-10	down	yes
FLG	-2.2964	2.7602	5.5447	1.59e-06	5.62e-06	down	yes
MIPOL1	-2.2954	647.2092	648.3171	6.20e-20	9.14e-19	down	yes
GJD4	-2.2948	14.0255	15.9187	1.16e-18	1.48e-17	down	yes
TEX38	-2.2934	2.7041	4.3821	4.23e-08	1.79e-07	down	yes
MTNR1A	-2.2929	190.3367	116.6992	4.61e-16	4.40e-15	down	yes
MACC1	-2.2926	110.3929	161.8293	1.54e-30	1.11e-28	down	yes
SSX5	-2.2926	3.1531	4.2764	4.69e-09	2.20e-08	down	yes
OR5C1	-2.2922	0.6173	0.9675	2.31e-04	6.06e-04	down	yes
ZBTB8B	-2.2914	170.6173	144.6341	1.26e-20	2.04e-19	down	yes
KIF5A	-2.2913	56.8827	59.3171	3.94e-25	1.22e-23	down	yes
ATP1A4	-2.2908	50.9337	39.6341	9.75e-19	1.24e-17	down	yes
AQP8	-2.2901	3.1122	1.5285	1.23e-07	4.96e-07	down	yes
CGB7	-2.2898	1.1888	2.2358	1.30e-06	4.66e-06	down	yes
RSPH10B2	-2.2895	49.3673	19.5285	2.77e-16	2.70e-15	down	yes
SEMA5B	-2.2891	41.3214	46.6667	2.23e-17	2.45e-16	down	yes
ZNF730	-2.2887	7.7296	12.7805	1.06e-10	5.91e-10	down	yes
USHBP1	-2.2884	88.4796	77.1789	5.16e-20	7.68e-19	down	yes
BEND6	-2.2884	48.1735	69.8374	3.33e-15	2.89e-14	down	yes
PCDHGB7	-2.2879	4.7908	21.4553	2.41e-09	1.17e-08	down	yes
BCAS1	-2.2855	57.5255	74.0244	6.71e-22	1.30e-20	down	yes
OR2AE1	-2.2853	0.6173	1.8293	8.35e-07	3.05e-06	down	yes
CD40LG	-2.2851	637.2347	869.7154	4.38e-15	3.76e-14	down	yes
CFAP221	-2.2839	91.9847	68.5041	2.87e-18	3.49e-17	down	yes
RHOBTB3	-2.2838	135.7449	527.1220	1.47e-30	1.06e-28	down	yes
SEC14L6	-2.2829	68.5918	53.8293	1.00e-20	1.64e-19	down	yes
CHST9	-2.2806	29.8980	17.4065	2.69e-14	2.13e-13	down	yes
SPDYE8	-2.2804	3.7245	1.6829	1.05e-03	2.48e-03	down	yes
CELA2A	-2.2803	10.9898	8.2276	1.31e-12	8.73e-12	down	yes
TM4SF4	-2.2798	0.6020	1.1220	1.68e-03	3.82e-03	down	yes
PLK5	-2.2797	23.1122	18.1138	1.05e-17	1.20e-16	down	yes
CP	-2.2795	90.9235	60.4390	8.16e-15	6.83e-14	down	yes
CIDEC	-2.2787	2.0255	2.0081	1.74e-08	7.70e-08	down	yes
LRRC2	-2.2786	93.9643	62.1626	3.47e-25	1.09e-23	down	yes
RERG	-2.2779	29.3061	26.1707	1.96e-12	1.28e-11	down	yes
C12ORF40	-2.2763	7.0510	9.4553	1.33e-10	7.33e-10	down	yes
JAM2	-2.2760	37.8418	45.5528	5.60e-26	1.93e-24	down	yes
ITGA7	-2.2758	165.5204	252.7561	1.35e-24	3.88e-23	down	yes
SERPIND1	-2.2758	12.7857	28.8537	9.45e-13	6.39e-12	down	yes
SPP2	-2.2757	20.3418	30.2683	5.15e-09	2.40e-08	down	yes
IL17D	-2.2756	4.4694	24.5610	1.72e-18	2.14e-17	down	yes
C2CD4A	-2.2754	25.2143	23.3496	1.21e-19	1.72e-18	down	yes
TAS2R50	-2.2745	0.8724	2.0244	6.13e-06	2.03e-05	down	yes
CDHR4	-2.2740	24.2704	20.6098	1.31e-12	8.72e-12	down	yes
GLT8D2	-2.2730	10.2551	26.3496	1.81e-17	2.00e-16	down	yes
STMN4	-2.2726	5.8520	8.0081	3.93e-13	2.77e-12	down	yes
IFTAP	-2.2723	608.8418	386.2358	6.71e-26	2.29e-24	down	yes
BUB1B	-2.2712	67.9133	242.3740	4.62e-18	5.49e-17	down	yes
RNF222	-2.2709	27.7602	24.9024	5.36e-17	5.60e-16	down	yes
DMGDH	-2.2703	38.7602	30.6585	8.97e-16	8.24e-15	down	yes
SLC22A14	-2.2697	4.6888	4.9350	1.05e-07	4.27e-07	down	yes
SPACA4	-2.2696	0.3418	0.7886	3.91e-04	9.89e-04	down	yes
IL2RA	-2.2680	373.7398	1267.8699	6.18e-18	7.24e-17	down	yes
IL23A	-2.2678	164.3929	614.7967	6.36e-21	1.07e-19	down	yes
HRG	-2.2676	15.6531	15.7317	5.35e-15	4.55e-14	down	yes
SLC16A2	-2.2675	9.7653	23.9106	4.16e-16	3.99e-15	down	yes
TMEM200B	-2.2673	182.4847	115.3821	1.09e-08	4.95e-08	down	yes
PLPP2	-2.2669	111.0408	103.5203	7.96e-24	2.03e-22	down	yes
OR1L6	-2.2648	0.2653	0.6585	4.01e-03	8.51e-03	down	yes
CACNA1G	-2.2636	9.7959	21.6829	5.87e-18	6.90e-17	down	yes
CYP2C8	-2.2631	5.1888	5.9106	1.26e-09	6.26e-09	down	yes
OVOL3	-2.2631	2.4235	2.5528	1.63e-07	6.48e-07	down	yes
SHBG	-2.2627	1.5204	3.2114	2.22e-09	1.08e-08	down	yes
FBXO43	-2.2625	41.9388	31.8293	7.67e-15	6.44e-14	down	yes
C9ORF50	-2.2621	19.8571	16.9106	5.28e-16	4.97e-15	down	yes
PRAP1	-2.2619	3.5051	10.8130	2.30e-12	1.50e-11	down	yes
NAT8B	-2.2619	118.6684	36.8862	3.92e-08	1.66e-07	down	yes
ACE2	-2.2612	84.9388	60.3821	1.17e-17	1.32e-16	down	yes
LRP11	-2.2609	37.1684	94.4065	1.89e-27	8.21e-26	down	yes
TRIM31	-2.2607	0.4643	0.7154	6.66e-04	1.63e-03	down	yes
PLEKHH2	-2.2603	83.1122	63.7398	1.11e-21	2.08e-20	down	yes
CLRN1	-2.2598	11.7449	8.9268	2.27e-10	1.22e-09	down	yes
FAM110D	-2.2597	96.1837	47.3415	1.70e-14	1.37e-13	down	yes
LCN15	-2.2587	29.7500	40.6423	2.84e-16	2.76e-15	down	yes
ONECUT3	-2.2584	42.3571	35.8455	4.61e-19	6.12e-18	down	yes
SMIM31	-2.2583	63.0969	43.3333	6.27e-16	5.88e-15	down	yes
NPTX2	-2.2572	2.3316	12.7073	1.94e-09	9.51e-09	down	yes
