direction	term_id	term_name	source	pvalue_adjusted	intersection_size	term_size	precision	recall	genes
up	GO:0043301	negative regulation of leukocyte degranulation	GO:BP	2.22e-03	6	13	0.0094	0.4615	CCR2,FCGR2B,SPI1,CD84,NCKAP1L,CD300A
up	KEGG:04640	Hematopoietic cell lineage	KEGG	2.25e-03	14	92	0.0401	0.1522	HLA-DOA,CSF1R,CD36,FCER2,TNF,ITGAM,HLA-DPB1,HLA-DOB,CD4,CD19,CD14,CSF3R,CD33,FLT3
up	GO:0008283	cell population proliferation	GO:BP	2.26e-03	99	2015	0.1547	0.0491	KRT6A,ADIPOQ,ADORA3,TNMD,NUPR2,CEBPA,LILRB2,CNTFR,CLEC4G,LGALS12,CSF1R,VIPR1,AZGP1,CNMD,SCGB1A1,FEZF2,VSIG4,FRZB,LEP,CX3CR1,NELL1,KLHL41,FGF20,FOLR2,SFRP2,TNF,TREM2,SASH3,TMIGD3,TBXT,ALOX5,WNK2,BMP5,NPY5R,ACVR1C,HPSE2,CCR2,FGL1,MLXIPL,SSTR3,KRT2,ECRG4,KLK8,FGFBP1,FCGR2B,SYK,MSTN,CD209,HLA-DPB1,PTPN6,OVOL1,EDN3,THBS4,KAT7,WNT11,POU3F3,SERPINF2,IFNA5,EPHB6,IFNA13,KLB,USP17L2,PLA2G5,CD79A,FTMT,GPC3,GPBAR1,HPGDS,DIO3,CARD11,MZB1,CD19,HPGD,EBI3,NGFR,TENM1,APOE,CORO1A,NCKAP1L,INSM1,ELANE,CD33,CD300A,NPR1,PDGFD,NOX4,OGN,RAB25,FLT3,PRAME,CCL19,TYROBP,SERPINF1,SOX8,VAX1,RASAL3,S100B,PTPRZ1,GATA1
down	GO:0002687	positive regulation of leukocyte migration	GO:BP	2.29e-03	8	155	0.0755	0.0516	SELE,CXCL8,IL6,IL1A,CCL20,SERPINE1,XCL1,CCL5
up	GO:0030595	leukocyte chemotaxis	GO:BP	2.30e-03	23	238	0.0359	0.0966	CTSG,CSF1R,CX3CR1,TRPM2,ALOX5,CCR2,CCL3,CXCL14,SYK,MSTN,CCL21,EDN3,THBS4,CCL13,CCR1,F10,CORO1A,NCKAP1L,CXCR1,CSF3R,CCL19,C3AR1,MSMP
up	GO:0006873	intracellular monoatomic ion homeostasis	GO:BP	2.42e-03	38	533	0.0594	0.0713	PLCB2,TRDN,TRPM2,RYR1,CSRP3,DRD5,CCR2,CCL3,CCL21,P2RX1,PTPN6,HJV,TRPC3,LHCGR,EDN3,CCL13,ATP1A2,KCNQ1,CALB1,CCR1,FTMT,SLC40A1,CD19,DMTN,TRPC6,APOE,CORO1A,ATP13A5,CDH23,ELANE,TBXAS1,SCNN1B,CCL19,RYR2,METTL21C,SLC39A12,ATP2A1,HCRTR2
up	GO:0002690	positive regulation of leukocyte chemotaxis	GO:BP	2.44e-03	14	96	0.0219	0.1458	CSF1R,CX3CR1,CCR2,CCL3,CXCL14,MSTN,CCL21,EDN3,THBS4,CCR1,F10,NCKAP1L,CCL19,C3AR1
up	GO:0002577	regulation of antigen processing and presentation	GO:BP	2.57e-03	7	20	0.0109	0.3500	HLA-DOA,LILRB2,TREM2,FCGR2B,CCL21,HLA-DOB,CCL19
up	GO:0006897	endocytosis	GO:BP	2.58e-03	46	709	0.0719	0.0649	ADIPOQ,SIGLEC1,STAB1,CD36,LEP,MYO7A,C4B_2,MRC1,FCER2,TREM2,ITGAM,CCR2,LYVE1,NCF4,FCGR2B,SYK,CD209,CCL21,DENND1C,IL10RA,MSR1,C4BPA,PLA2G5,GPC3,CD300LF,APOE,CORO1A,CD177,NCKAP1L,CD14,MYO1A,APOA2,ELANE,CXCR1,BIN2,CD300A,C4A,C2,CCL19,MERTK,CACNG4,TYROBP,MYO1F,SYT17,ARHGAP25,ARHGAP27
up	GO:0042581	specific granule	GO:CC	2.61e-03	17	158	0.0251	0.1076	CD36,TRPM2,ITGAM,AOC1,HP,P2RX1,PTPN6,OLFM4,BPI,LCN2,CD177,CYBB,ELANE,CD33,CEACAM3,CHIT1,C3AR1
up	GO:2000427	positive regulation of apoptotic cell clearance	GO:BP	2.67e-03	5	8	0.0078	0.6250	C4B_2,TREM2,CD300LF,C4A,C2
down	GO:0070555	response to interleukin-1	GO:BP	2.71e-03	7	110	0.0660	0.0636	IL1B,SELE,CXCL8,IL6,ANKRD1,IL1RN,CCL5
up	GO:0002886	regulation of myeloid leukocyte mediated immunity	GO:BP	2.83e-03	11	59	0.0172	0.1864	CX3CR1,ITGAM,CCR2,FCGR2B,SYK,SPI1,CD84,CD177,CD300A,TYROBP,GATA1
up	GO:0022803	passive transmembrane transporter activity	GO:MF	2.88e-03	42	610	0.0633	0.0689	DCD,KCNIP2,DPP6,AQP7,GRIK3,MPEG1,TRPM2,TMEM37,RYR1,GABRA3,CACNG1,KCNA6,NALF2,P2RX1,TRPC3,SLC17A8,SCN4A,CACNA1H,GRID2,SCN4B,GABRQ,AQP4,KCNQ1,KCNK13,GJD2,FXYD6-FXYD2,KCNJ5,HTR3E,PKD2L1,SCN9A,TRPC6,KCNK17,GRIA2,CLCA1,TRPV6,SCNN1B,AQP7B,RYR2,CACNG4,KCNA2,KCNH7,ANO1
up	GO:0015267	channel activity	GO:MF	2.88e-03	42	610	0.0633	0.0689	DCD,KCNIP2,DPP6,AQP7,GRIK3,MPEG1,TRPM2,TMEM37,RYR1,GABRA3,CACNG1,KCNA6,NALF2,P2RX1,TRPC3,SLC17A8,SCN4A,CACNA1H,GRID2,SCN4B,GABRQ,AQP4,KCNQ1,KCNK13,GJD2,FXYD6-FXYD2,KCNJ5,HTR3E,PKD2L1,SCN9A,TRPC6,KCNK17,GRIA2,CLCA1,TRPV6,SCNN1B,AQP7B,RYR2,CACNG4,KCNA2,KCNH7,ANO1
down	KEGG:04064	NF-kappa B signaling pathway	KEGG	2.90e-03	7	102	0.0921	0.0686	IL1B,CXCL8,CXCL3,CXCL2,CXCL1,TNFAIP3,BCL2A1
up	GO:0098660	inorganic ion transmembrane transport	GO:BP	3.06e-03	56	944	0.0875	0.0593	KCNIP2,PLP1,DPP6,PLCB2,TRDN,TRPM2,TMEM37,SLC18A2,SLN,TREM2,RYR1,WNK2,GABRA3,CACNG1,CCL3,KCNA6,NALF2,CCL21,P2RX1,PTPN6,SLC6A5,TRPC3,LHCGR,EDN3,SLC17A8,SCN4A,CACNA1H,SCN4B,GABRQ,ATP1A2,KCNQ1,KCNK13,KCNJ5,HTR3E,SLC40A1,PKD2L1,CD19,SCN9A,TRPC6,KCNK17,CORO1A,SLC37A2,CLCA1,ADCYAP1R1,TRPV6,SCNN1B,CCL19,RYR2,CACNG4,METTL21C,SLC6A2,KCNA2,SLC39A12,ATP2A1,KCNH7,ANO1
up	GO:0032944	regulation of mononuclear cell proliferation	GO:BP	3.06e-03	23	242	0.0359	0.0950	LILRB2,CLEC4G,LGALS12,SCGB1A1,VSIG4,LEP,SASH3,CCR2,FCGR2B,SYK,CD209,HLA-DPB1,PTPN6,PLA2G5,CARD11,MZB1,EBI3,CORO1A,NCKAP1L,CD300A,CCL19,TYROBP,RASAL3
up	GO:0010959	regulation of metal ion transport	GO:BP	3.09e-03	30	374	0.0469	0.0802	LILRB2,KCNIP2,PLP1,DPP6,TRDN,SLN,TREM2,WNK2,CACNG1,CCL3,P2RX1,PTPN6,TRPC3,LHCGR,EDN3,SCN4B,ATP1A2,KCNQ1,CCR1,CD4,CD19,TRPC6,CD84,CNTN1,CORO1A,NKAIN4,ADCYAP1R1,RYR2,METTL21C,ATP2A1
up	GO:0001990	regulation of systemic arterial blood pressure by hormone	GO:BP	3.14e-03	9	38	0.0141	0.2368	CTSG,CPA3,CMA1,AGTR2,DRD5,EDN3,SERPINF2,HSD11B2,SUCNR1
up	GO:0098655	monoatomic cation transmembrane transport	GO:BP	3.42e-03	53	877	0.0828	0.0604	KCNIP2,PLP1,DPP6,PLCB2,TRDN,TRPM2,TMEM37,SLC18A2,SLN,TREM2,RYR1,WNK2,CACNG1,CCL3,KCNA6,NALF2,CCL21,P2RX1,PTPN6,SLC6A5,TRPC3,LHCGR,EDN3,SLC17A8,SCN4A,CACNA1H,SCN4B,ATP1A2,KCNQ1,KCNK13,KCNJ5,SLC40A1,PKD2L1,CD19,SCN9A,TRPC6,KCNK17,CORO1A,ATP13A5,GRIA2,ADCYAP1R1,TRPV6,SCNN1B,CCL19,RYR2,CACNG4,METTL21C,SLC6A2,KCNA2,SLC39A12,ATP2A1,KCNH7,ANO1
up	GO:1903530	regulation of secretion by cell	GO:BP	3.54e-03	39	563	0.0609	0.0693	ADIPOQ,ADORA3,LEP,FOXA2,ADCYAP1,FGF20,TNF,TREM2,ALOX5,NPY5R,ACVR1C,ITGAM,CCR2,UCN3,FCGR2B,SYK,P2RX1,EDN3,MAP2K6,CPLX2,SPI1,HCAR2,NNAT,ADCY5,RIMS4,CD84,TTN,APOE,CD177,NCKAP1L,PCLO,CD33,CD300A,TRPV6,PPFIA2,KCNA2,ADRA2B,GATA1,ANO1
up	GO:0050764	regulation of phagocytosis	GO:BP	3.56e-03	14	99	0.0219	0.1414	ADIPOQ,CD36,C4B_2,TREM2,FCGR2B,SYK,PLA2G5,CD300LF,NCKAP1L,APOA2,CD300A,C4A,C2,MERTK
up	GO:0043300	regulation of leukocyte degranulation	GO:BP	3.58e-03	10	49	0.0156	0.2041	ITGAM,CCR2,FCGR2B,SYK,SPI1,CD84,CD177,NCKAP1L,CD300A,GATA1
down	GO:0005515	protein binding	GO:MF	3.60e-03	99	15123	0.9167	0.0065	CXCL5,CSF3,H4C11,IL1B,SELE,CXCL8,H2AC16,EREG,CXCL3,H3C8,H3C3,H3C2,H2BC17,H2AC14,ESM1,H2BC14,CXCL2,IL6,H1-5,SPINK6,H3C12,AREG,HES5,KRT19,H2BC13,MT1A,H2AC17,CXCL1,IFNG,CA9,H3C11,PF4V1,SERPINB4,H2BC10,PRSS3,IL1A,H2AC13,CXCL6,H2AC12,C5ORF46,TCIM,CCL20,C15ORF48,TNFAIP3,ADAMTS4,CH25H,ALOX15B,CSF2,H2AC7,H2BC3,CDH2,MT2A,H4C13,H2BC8,ICOS,GHSR,SERPINE1,H3C4,LRRC69,PEDS1-UBE2V1,SLC10A6,MT1G,H1-1,FSCN3,KRT81,MFSD2A,HAS1,ORM1,H3C10,H2BC11,BCL2A1,ELN,BCL11B,SBK3,H2BC9,LOXL4,ANKRD1,XCL1,SALL1,IL1RN,RGS16,PTPRN,ATF3,TNFAIP6,LIF,GATA6,SOX17,KCNJ2,GNLY,IL7R,H2BC6,RASD2,RPS18,KDM6B,MT1H,MT1M,TUBB,TMEM132A,CCL5
up	GO:0008236	serine-type peptidase activity	GO:MF	3.61e-03	26	299	0.0392	0.0870	KLK5,CTSG,TPSAB1,TPSD1,KLK3,CMA1,TPSB2,DPP6,KLK6,SERPINB13,ST14,SERPINI2,KLK8,HP,CPAMD8,SERPINF2,PRSS36,SERPINA1,ITIH6,F10,ELANE,PCSK1N,C2,SPINT4,SERPINF1,ITIH3
down	GO:0002385	mucosal immune response	GO:BP	3.69e-03	5	41	0.0472	0.1220	H2BC10,H2BC8,H2BC11,XCL1,H2BC6
up	GO:0004252	serine-type endopeptidase activity	GO:MF	3.87e-03	25	282	0.0377	0.0887	KLK5,CTSG,TPSAB1,TPSD1,KLK3,CMA1,TPSB2,KLK6,SERPINB13,ST14,SERPINI2,KLK8,HP,CPAMD8,SERPINF2,PRSS36,SERPINA1,ITIH6,F10,ELANE,PCSK1N,C2,SPINT4,SERPINF1,ITIH3
up	GO:0002699	positive regulation of immune effector process	GO:BP	4.02e-03	24	264	0.0375	0.0909	KLK5,KLK3,CD36,FCER2,TNF,TREM2,SASH3,ITGAM,CCR2,SYK,PTPN6,IRF5,USP17L2,PLA2G5,TLR7,SPI1,CD244,MZB1,CD177,CD300A,LAPTM5,CCL19,TYROBP,GATA1
up	GO:0070588	calcium ion transmembrane transport	GO:BP	4.13e-03	28	340	0.0437	0.0824	PLP1,PLCB2,TRDN,TRPM2,TMEM37,SLN,RYR1,CACNG1,CCL3,NALF2,CCL21,P2RX1,PTPN6,TRPC3,LHCGR,CACNA1H,ATP1A2,PKD2L1,CD19,TRPC6,CORO1A,ADCYAP1R1,TRPV6,CCL19,RYR2,CACNG4,METTL21C,ATP2A1
down	REAC:R-HSA-162582	Signal Transduction	REAC	4.18e-03	40	2558	0.4396	0.0156	CXCL5,H4C11,CXCL8,CCKAR,EREG,CXCL3,H3C8,H3C3,H3C2,H2BC17,H2AC14,H2BC14,CXCL2,IL6,H3C12,AREG,HES5,H2BC13,CXCL1,H3C11,H2BC10,CXCL6,CCL20,TNFAIP3,CSF2,H2AC7,H2BC3,H4C13,H2BC8,GHSR,SERPINE1,H3C4,H3C10,H2BC11,H2BC9,XCL1,RGS16,SOX17,H2BC6,CCL5
up	GO:0017171	serine hydrolase activity	GO:MF	4.58e-03	26	303	0.0392	0.0858	KLK5,CTSG,TPSAB1,TPSD1,KLK3,CMA1,TPSB2,DPP6,KLK6,SERPINB13,ST14,SERPINI2,KLK8,HP,CPAMD8,SERPINF2,PRSS36,SERPINA1,ITIH6,F10,ELANE,PCSK1N,C2,SPINT4,SERPINF1,ITIH3
up	GO:0030155	regulation of cell adhesion	GO:BP	4.79e-03	49	794	0.0766	0.0617	ADIPOQ,CTSG,HLA-DOA,LILRB2,CLEC4G,LGALS12,CD36,SCGB1A1,VSIG4,IBSP,LEP,FOXA2,SFRP2,PCDH8,TNF,PIK3R6,P2RY12,EGFL6,DTX1,SASH3,ALOX5,TNFAIP8L2,CCR2,FGL1,SYK,CD209,CCL21,HLA-DPB1,PTPN6,HLA-DOB,OLFM4,SERPINF2,EPHB6,PLA2G5,SPI1,CD4,MYOC,CARD11,DMTN,EBI3,CORO1A,ADAM22,NCKAP1L,ELANE,CD300A,LAPTM5,CCL19,RASAL3,PDCD1
up	GO:0070663	regulation of leukocyte proliferation	GO:BP	4.90e-03	24	267	0.0375	0.0899	LILRB2,CLEC4G,LGALS12,CSF1R,SCGB1A1,VSIG4,LEP,SASH3,CCR2,FCGR2B,SYK,CD209,HLA-DPB1,PTPN6,PLA2G5,CARD11,MZB1,EBI3,CORO1A,NCKAP1L,CD300A,CCL19,TYROBP,RASAL3
up	GO:0072593	reactive oxygen species metabolic process	GO:BP	4.98e-03	22	231	0.0344	0.0952	HBB,ABCD2,CD36,HBD,LEP,SLC18A2,TNF,PXDNL,ALOX5,DRD5,ITGAM,NCF4,HP,SYK,NOXA1,NCF1,ACP5,CD177,CYBB,PLIN5,NOX4,TYROBP
down	KEGG:05133	Pertussis	KEGG	4.99e-03	6	76	0.0789	0.0789	CXCL5,IL1B,CXCL8,IL6,IL1A,CXCL6
up	KEGG:03320	PPAR signaling pathway	KEGG	5.28e-03	12	75	0.0344	0.1600	PLIN1,PLIN4,ADIPOQ,LPL,CD36,AQP7,FABP4,SORBS1,RXRG,APOA2,PLIN5,AQP7B
down	GO:0050830	defense response to Gram-positive bacterium	GO:BP	5.43e-03	7	122	0.0660	0.0574	IL1B,IL6,H2BC10,H2BC8,H2BC11,IL7R,H2BC6
up	GO:0048468	cell development	GO:BP	5.52e-03	129	2876	0.2016	0.0449	ADIPOQ,HLA-DOA,TNMD,ACTA1,RHEX,CEBPA,LILRB2,SEZ6,CLEC4G,MYBPC1,KCNIP2,PLP1,CSF1R,FEZF2,FRZB,LEP,MYO7A,HMCN2,CALCR,CX3CR1,KLK6,KLHL41,ADCYAP1,TRPM2,SFRP2,TNF,PIK3R6,TREM2,RYR1,DTX1,TOPAZ1,SASH3,C1QC,CSRP3,BMP5,KLHL40,CCR2,TNNT3,CNTN5,ST14,CCL3,EPB42,KRT2,TUBB8,KLK8,ARHGAP4,FCGR2B,SYK,DSCAML1,OSTN,CCL21,MYBPC2,SEMA3D,LMX1A,PTPN6,EDN3,GFRA3,KAT7,RORC,NFAM1,VANGL2,SLITRK6,MYF6,CDHR1,GRID2,H1-7,PCARE,IFNA5,KCNQ1,ASB2,CCR1,IFNA13,CD79A,YBX2,SPI1,ZFP57,CD4,GPC3,MYOC,LRTM1,DIO3,MBOAT1,CARD11,UNC5D,CD19,DMTN,NGFR,TTN,TENM1,CNTN1,APOE,NCAM1,TDRD6,LY6D,ADAM22,NCKAP1L,DCC,INSM1,CDH23,ARL11,SLC46A2,CSF3R,CHL1,NRROS,STRA8,RAB25,PTPRD,HORMAD1,FLT3,TPPP,CCL19,NEB,MERTK,TYROBP,MYOT,SERPINF1,SOX8,VAX1,PPFIA2,DND1,CLEC1B,PLPPR4,CFAP61,SLC39A12,S100B,PTPRZ1,SYT17,GATA1,ANO1
down	GO:0002685	regulation of leukocyte migration	GO:BP	5.56e-03	9	234	0.0849	0.0385	SELE,CXCL8,IL6,IL1A,CCL20,SERPINE1,XCL1,TNFAIP6,CCL5
up	GO:0006935	chemotaxis	GO:BP	5.58e-03	34	467	0.0531	0.0728	CTSG,CSF1R,FEZF2,CX3CR1,TRPM2,P2RY12,TREM2,ALOX5,CCR2,CCL3,CXCL14,SYK,MSTN,CCL21,SEMA3D,EDN3,THBS4,CCL13,CCR1,LRTM1,F10,CORO1A,FPR3,NCKAP1L,ELANE,CXCR1,CSF3R,BIN2,PDGFD,CCL19,SUCNR1,C3AR1,ACKR4,MSMP
up	GO:0098796	membrane protein complex	GO:CC	5.62e-03	71	1393	0.1050	0.0510	C6,HLA-DOA,CNTFR,KCNIP2,PLP1,DPP6,GRIK3,CALCR,TMEM37,PIK3R6,C8B,RYR1,GABRA3,ACVR1C,ITGAM,CACNG1,EPB42,KCNA6,NCF4,SYK,MS4A2,HLA-DPB1,PTPN6,HJV,PIK3R5,TRPC3,C7,SLC17A8,HLA-DOB,SORBS1,SCN4A,CACNA1H,NOXA1,GRID2,SCN4B,GABRQ,ATP1A2,KCNQ1,KCNK13,GJD2,CPLX2,KCNJ5,CD79A,HTR3E,NCF1,CD4,OLFM2,TRIL,PKD2L1,SCN9A,TRPC6,UGT3A2,SHISA6,KCNK17,CYBB,CD14,CDH23,GRIA2,NOX4,TRPV6,SCNN1B,CDH12,TSPAN33,GNA15,RYR2,VWC2L,CACNG4,KCNA2,ATP2A1,KCNH7,ANO1
down	GO:0050896	response to stimulus	GO:BP	5.65e-03	69	8999	0.6509	0.0077	CXCL5,CSF3,IL1B,SELE,CXCL8,CCKAR,EREG,CXCL3,ESM1,CXCL2,IL6,SERPINB2,AREG,HES5,KRT19,MT1A,CXCL1,IFNG,CA9,PF4V1,SERPINB4,H2BC10,PRSS3,IL1A,CXCL6,TCIM,TFPI2,CCL20,C15ORF48,TNFAIP3,CH25H,ALOX15B,CSF2,CDH2,MT2A,H2BC8,ICOS,GHSR,SERPINE1,LRRC69,MT1G,MFSD2A,HAS1,ORM1,H2BC11,BCL2A1,OR5B21,ANKRD1,XCL1,SALL1,IL1RN,RGS16,PTPRN,ATF3,TNFAIP6,LIF,GATA6,SOX17,KCNJ2,GNLY,IL7R,H2BC6,RASD2,KDM6B,MT1H,MT1M,TUBB,TMEM132A,CCL5
up	GO:0042129	regulation of T cell proliferation	GO:BP	5.76e-03	19	181	0.0297	0.1050	LILRB2,CLEC4G,LGALS12,SCGB1A1,VSIG4,LEP,SASH3,CCR2,SYK,CD209,HLA-DPB1,PTPN6,PLA2G5,CARD11,EBI3,CORO1A,NCKAP1L,CCL19,RASAL3
up	GO:0036336	dendritic cell migration	GO:BP	5.99e-03	8	31	0.0125	0.2581	TRPM2,ALOX5,CCR2,CCL21,ASB2,CCR1,CXCR1,CCL19
up	GO:0032103	positive regulation of response to external stimulus	GO:BP	6.11e-03	42	642	0.0656	0.0654	KLK5,CEBPA,LPL,KLK3,CSF1R,CD36,CX3CR1,PTGER3,TNF,P2RY12,TREM2,NPY5R,CCR2,CCL3,CXCL14,SYK,MSTN,CCL21,EDN3,THBS4,FABP4,SERPINF2,MAP2K6,CCR1,USP17L2,PLA2G5,TLR7,SPI1,TRIL,CD300LF,NLRC4,PIK3AP1,F10,NCKAP1L,CD14,SLC46A2,CD300A,PDGFD,CCL19,TYROBP,SUCNR1,C3AR1
up	GO:0042330	taxis	GO:BP	6.13e-03	34	469	0.0531	0.0725	CTSG,CSF1R,FEZF2,CX3CR1,TRPM2,P2RY12,TREM2,ALOX5,CCR2,CCL3,CXCL14,SYK,MSTN,CCL21,SEMA3D,EDN3,THBS4,CCL13,CCR1,LRTM1,F10,CORO1A,FPR3,NCKAP1L,ELANE,CXCR1,CSF3R,BIN2,PDGFD,CCL19,SUCNR1,C3AR1,ACKR4,MSMP
down	GO:0060429	epithelium development	GO:BP	6.27e-03	20	1238	0.1887	0.0162	IL1B,EREG,AREG,HES5,KRT19,IFNG,CA9,IL1A,ALOX15B,CDH2,SERPINE1,KRT81,MFSD2A,BCL11B,SALL1,LIF,GATA6,SOX17,KDM6B,TUBB
up	GO:0042277	peptide binding	GO:MF	6.33e-03	23	254	0.0347	0.0906	HLA-DOA,LILRB2,CMA1,KCNIP2,NPY1R,CD36,CALCR,TREM2,MRGPRX2,NPY5R,ITGAM,SSTR3,LVRN,FCGR2B,CD209,HLA-DPB1,HLA-DOB,MSR1,NGFR,APOE,GRIA2,ADCYAP1R1,HCRTR2
up	GO:0032760	positive regulation of tumor necrosis factor production	GO:BP	6.48e-03	14	104	0.0219	0.1346	LPL,CD36,LEP,SASH3,CCR2,CCL3,C1QTNF4,FCGR2B,SYK,CD84,CYBB,CD14,CCL19,TYROBP
up	GO:0008528	G protein-coupled peptide receptor activity	GO:MF	6.73e-03	15	123	0.0226	0.1220	MAS1L,NPY1R,VIPR1,CALCR,CX3CR1,AGTR2,SORCS3,NPY5R,SSTR3,LHCGR,SORCS1,FPR3,NPR1,ADCYAP1R1,HCRTR2
up	GO:0001819	positive regulation of cytokine production	GO:BP	7.33e-03	35	494	0.0547	0.0709	ADIPOQ,LPL,LILRB2,CSF1R,CD36,LEP,ADCYAP1,TNF,TREM2,SASH3,CCR2,CCL3,C1QTNF4,FCGR2B,SYK,HLA-DPB1,NFAM1,WNT11,SERPINF2,IRF5,TLR7,CD4,CD244,CARD11,NLRC4,EBI3,CD84,CYBB,CD14,APOA2,ELANE,LAPTM5,CCL19,TYROBP,C3AR1
up	GO:0098662	inorganic cation transmembrane transport	GO:BP	7.57e-03	51	854	0.0797	0.0597	KCNIP2,PLP1,DPP6,PLCB2,TRDN,TRPM2,TMEM37,SLC18A2,SLN,TREM2,RYR1,WNK2,CACNG1,CCL3,KCNA6,NALF2,CCL21,P2RX1,PTPN6,SLC6A5,TRPC3,LHCGR,EDN3,SLC17A8,SCN4A,CACNA1H,SCN4B,ATP1A2,KCNQ1,KCNK13,KCNJ5,HTR3E,SLC40A1,PKD2L1,CD19,SCN9A,TRPC6,KCNK17,CORO1A,ADCYAP1R1,TRPV6,SCNN1B,CCL19,RYR2,CACNG4,METTL21C,SLC6A2,KCNA2,SLC39A12,ATP2A1,KCNH7
up	GO:0006958	complement activation, classical pathway	GO:BP	7.70e-03	9	42	0.0141	0.2143	C6,C4B_2,C8B,TREM2,C1QC,C7,C4BPA,C4A,C2
up	GO:0070296	sarcoplasmic reticulum calcium ion transport	GO:BP	7.70e-03	9	42	0.0141	0.2143	TRDN,SLN,RYR1,CACNG1,CCL3,ATP1A2,RYR2,METTL21C,ATP2A1
up	GO:0034764	positive regulation of transmembrane transport	GO:BP	7.85e-03	20	202	0.0312	0.0990	ADIPOQ,KCNIP2,PLP1,TRDN,TREM2,WNK2,CCR2,P2RX1,TRPC3,LHCGR,EDN3,ITLN1,SLC17A8,SORBS1,KCNQ1,GPC3,CD19,TRPC6,ADCYAP1R1,ATP2A1
down	GO:0071347	cellular response to interleukin-1	GO:BP	8.09e-03	6	84	0.0566	0.0714	IL1B,CXCL8,IL6,ANKRD1,IL1RN,CCL5
up	GO:0019221	cytokine-mediated signaling pathway	GO:BP	8.23e-03	36	518	0.0563	0.0695	ADIPOQ,CTSG,RHEX,CEBPA,LILRB2,CNTFR,CSF1R,LILRA1,LEP,CX3CR1,TNF,TREM2,CCR2,CCL3,C1QTNF4,SYK,CCL21,LILRA6,PTPN6,CCL13,IL10RA,IFNA5,IRF5,CCR1,IFNA13,SPI1,CD4,CD300LF,EBI3,CXCR1,CSF3R,LAPTM5,FLT3,CCL19,EDA,ACKR4
up	GO:0090634	microglial cell mediated cytotoxicity	GO:BP	8.30e-03	4	5	0.0063	0.8000	CX3CR1,ITGAM,SPI1,TYROBP
up	GO:1904149	regulation of microglial cell mediated cytotoxicity	GO:BP	8.30e-03	4	5	0.0063	0.8000	CX3CR1,ITGAM,SPI1,TYROBP
up	GO:0050886	endocrine process	GO:BP	8.38e-03	13	92	0.0203	0.1413	CTSG,CPA3,CMA1,LEP,AGTR2,DRD5,EDN3,SERPINF2,KCNQ1,HCAR2,HSD11B2,TRPV6,SUCNR1
down	GO:0006953	acute-phase response	GO:BP	9.10e-03	5	49	0.0472	0.1020	IL1B,IL6,IL1A,ORM1,IL1RN
up	GO:0070374	positive regulation of ERK1 and ERK2 cascade	GO:BP	9.33e-03	19	187	0.0297	0.1016	CSF1R,CD36,CALCR,ADCYAP1,FGF20,TNF,TREM2,NPY5R,CCL3,CCL21,SERPINF2,CCR1,PLA2G5,CD4,GPBAR1,APOE,PDGFD,NOX4,CCL19
up	GO:0042391	regulation of membrane potential	GO:BP	9.73e-03	33	458	0.0516	0.0721	SEZ6,KCNIP2,CD36,GRIK3,TRDN,TNF,TREM2,GABRA3,UCN3,KCNA6,P2RX1,SCN4A,CACNA1H,GRID2,SCN4B,ATP1A2,KCNQ1,KCNK13,GJD2,KCNJ5,HTR3E,MYOC,ALB,RIMS4,SCN9A,CBLN1,KCNK17,GRIA2,GNA15,RYR2,KCNA2,KCNH7,GPR88
up	KEGG:00982	Drug metabolism - cytochrome P450	KEGG	9.81e-03	11	68	0.0315	0.1618	ADH1B,ADH1C,ADH7,UGT1A10,ADH1A,FMO1,FMO2,ALDH3A1,ALDH3B2,HPGDS,FMO3
down	GO:0010043	response to zinc ion	GO:BP	1.01e-02	5	50	0.0472	0.1000	MT1A,MT2A,MT1G,MT1H,MT1M
up	GO:0009888	tissue development	GO:BP	1.01e-02	97	2032	0.1516	0.0477	KRT6A,KLK5,ADIPOQ,XIRP2,SPRR1B,TNMD,ACTA1,CEBPA,LPL,CALML5,SPRR3,KRT5,KRT13,SNORC,KRT6C,CSF1R,CNMD,FRZB,IBSP,LEP,SPRR1A,FOXA2,MYO7A,DPPA4,NELL1,KLHL41,FGF20,AGTR2,SFRP2,PCDH8,TNF,RYR1,TBXT,ALOX5,CSRP3,BMP5,SCEL,COL2A1,KLHL40,ITGAM,ST14,CCL3,KRT6B,ADAMTSL2,KRT2,MSTN,ASPN,SEMA3D,OVOL1,EDN3,RORC,VANGL2,SLITRK6,WNT11,MYF6,POU3F3,KCNQ1,HLF,ASB2,CALB1,CCR1,OPTC,SPI1,SLC40A1,GPC3,CERS3,NGFR,ALX4,TTN,NCAM1,NR0B1,INSM1,TSPEAR,KRT24,CDH23,UMODL1,KRT25,PDGFD,NOX4,OGN,PHOSPHO1,RAB25,SOX21,NEB,RYR2,SOX8,EDA,VAX1,EVPL,METTL21C,HOXB5,SLC39A12,DMRT2,KRT12,GATA1,FOXE1,WNT6
up	GO:1903557	positive regulation of tumor necrosis factor superfamily cytokine production	GO:BP	1.02e-02	14	108	0.0219	0.1296	LPL,CD36,LEP,SASH3,CCR2,CCL3,C1QTNF4,FCGR2B,SYK,CD84,CYBB,CD14,CCL19,TYROBP
