study_id,study_title,assay,go_id,go_term_name,adj_pvalue
E-GEOD-34655,E-GEOD-34655,https://spoke.ucsf.edu/genelab/E-GEOD-34655-g1_g2,GO:0015995,chlorophyll biosynthetic process,0.0017541122
E-GEOD-31348,E-GEOD-31348,https://spoke.ucsf.edu/genelab/E-GEOD-31348-g1_g4,GO:0032543,mitochondrial translation,0.0017605231
E-GEOD-44356,E-GEOD-44356,https://spoke.ucsf.edu/genelab/E-GEOD-44356-g6_g5,GO:0006695,cholesterol biosynthetic process,0.0017641826
E-GEOD-43463,E-GEOD-43463,https://spoke.ucsf.edu/genelab/E-GEOD-43463-g6_g2,GO:0009813,flavonoid biosynthetic process,0.0017780492
E-GEOD-53604,E-GEOD-53604,https://spoke.ucsf.edu/genelab/E-GEOD-53604-g2_g1,GO:0006412,translation,0.0017825784
E-GEOD-57935,E-GEOD-57935,https://spoke.ucsf.edu/genelab/E-GEOD-57935-g4_g2,GO:0006351,"transcription, DNA-templated",0.0018088734
E-GEOD-33204,E-GEOD-33204,https://spoke.ucsf.edu/genelab/E-GEOD-33204-g6_g3,GO:0006412,translation,0.0018252273
E-GEOD-46867,E-GEOD-46867,https://spoke.ucsf.edu/genelab/E-GEOD-46867-g5_g3,GO:0002181,cytoplasmic translation,0.0018341937
E-GEOD-37286,E-GEOD-37286,https://spoke.ucsf.edu/genelab/E-GEOD-37286-g5_g6,GO:0006412,translation,0.0018546013
E-GEOD-37286,E-GEOD-37286,https://spoke.ucsf.edu/genelab/E-GEOD-37286-g5_g6,GO:0016126,sterol biosynthetic process,0.0018546013
E-GEOD-19743,E-GEOD-19743,https://spoke.ucsf.edu/genelab/E-GEOD-19743-g3_g2,GO:0002181,cytoplasmic translation,0.001860984
E-GEOD-57116,E-GEOD-57116,https://spoke.ucsf.edu/genelab/E-GEOD-57116-g3_g2,GO:0042776,mitochondrial ATP synthesis coupled proton transport,0.0018859988
E-GEOD-43818,E-GEOD-43818,https://spoke.ucsf.edu/genelab/E-GEOD-43818-g7_g3,GO:0008652,cellular amino acid biosynthetic process,0.001886205
E-GEOD-57252,E-GEOD-57252,https://spoke.ucsf.edu/genelab/E-GEOD-57252-g1_g2,GO:0009695,jasmonic acid biosynthetic process,0.0018965236
E-GEOD-53201,E-GEOD-53201,https://spoke.ucsf.edu/genelab/E-GEOD-53201-g1_g4,GO:0006695,cholesterol biosynthetic process,0.0019220071
E-GEOD-45284,E-GEOD-45284,https://spoke.ucsf.edu/genelab/E-GEOD-45284-g4_g3,GO:0016126,sterol biosynthetic process,0.0019275501
E-GEOD-22139,E-GEOD-22139,https://spoke.ucsf.edu/genelab/E-GEOD-22139-g6_g3,GO:0070125,mitochondrial translational elongation,0.001938097
E-GEOD-34654,E-GEOD-34654,https://spoke.ucsf.edu/genelab/E-GEOD-34654-g2_g1,GO:0019761,glucosinolate biosynthetic process,0.0020043077
E-GEOD-39157,E-GEOD-39157,https://spoke.ucsf.edu/genelab/E-GEOD-39157-g3_g1,GO:0002181,cytoplasmic translation,0.002005011
E-GEOD-16066,E-GEOD-16066,https://spoke.ucsf.edu/genelab/E-GEOD-16066-g2_g1,GO:0016126,sterol biosynthetic process,0.00204947
E-GEOD-40549,E-GEOD-40549,https://spoke.ucsf.edu/genelab/E-GEOD-40549-g10_g5,GO:0015986,ATP synthesis coupled proton transport,0.002079976
E-GEOD-35166,E-GEOD-35166,https://spoke.ucsf.edu/genelab/E-GEOD-35166-g3_g1,GO:0015995,chlorophyll biosynthetic process,0.002091561
E-GEOD-52942,E-GEOD-52942,https://spoke.ucsf.edu/genelab/E-GEOD-52942-g2_g1,GO:0002181,cytoplasmic translation,0.0021204446
E-GEOD-35198,E-GEOD-35198,https://spoke.ucsf.edu/genelab/E-GEOD-35198-g2_g1,GO:0008654,phospholipid biosynthetic process,0.0021224015
E-GEOD-51212,E-GEOD-51212,https://spoke.ucsf.edu/genelab/E-GEOD-51212-g4_g3,GO:0042795,snRNA transcription by RNA polymerase II,0.0021281494
E-GEOD-51720,E-GEOD-51720,https://spoke.ucsf.edu/genelab/E-GEOD-51720-g21_g19,GO:0002181,cytoplasmic translation,0.0021438317
E-GEOD-60548,E-GEOD-60548,https://spoke.ucsf.edu/genelab/E-GEOD-60548-g1_g3,GO:0002181,cytoplasmic translation,0.0021579573
E-GEOD-57252,E-GEOD-57252,https://spoke.ucsf.edu/genelab/E-GEOD-57252-g1_g4,GO:0009228,thiamine biosynthetic process,0.0021929396
E-GEOD-5617,E-GEOD-5617,https://spoke.ucsf.edu/genelab/E-GEOD-5617-g10_g9,GO:0015995,chlorophyll biosynthetic process,0.002199494
E-GEOD-41678,E-GEOD-41678,https://spoke.ucsf.edu/genelab/E-GEOD-41678-g8_g7,GO:0006695,cholesterol biosynthetic process,0.0022183808
E-GEOD-41678,E-GEOD-41678,https://spoke.ucsf.edu/genelab/E-GEOD-41678-g8_g7,GO:0042795,snRNA transcription by RNA polymerase II,0.0022183808
E-GEOD-24365,E-GEOD-24365,https://spoke.ucsf.edu/genelab/E-GEOD-24365-g2_g1,GO:0015986,ATP synthesis coupled proton transport,0.0022223913
E-GEOD-18791,E-GEOD-18791,https://spoke.ucsf.edu/genelab/E-GEOD-18791-g11_g2,GO:0032543,mitochondrial translation,0.0022371016
E-GEOD-27149,E-GEOD-27149,https://spoke.ucsf.edu/genelab/E-GEOD-27149-g9_g3,GO:0006412,translation,0.0022656552
E-GEOD-50865,E-GEOD-50865,https://spoke.ucsf.edu/genelab/E-GEOD-50865-g1_g3,GO:0006351,"transcription, DNA-templated",0.0022687477
E-GEOD-52046,E-GEOD-52046,https://spoke.ucsf.edu/genelab/E-GEOD-52046-g2_g1,GO:0009813,flavonoid biosynthetic process,0.0022770786
E-GEOD-4733,E-GEOD-4733,https://spoke.ucsf.edu/genelab/E-GEOD-4733-g6_g2,GO:0019761,glucosinolate biosynthetic process,0.002280011
E-GEOD-41972,E-GEOD-41972,https://spoke.ucsf.edu/genelab/E-GEOD-41972-g2_g1,GO:0006368,transcription elongation from RNA polymerase II promoter,0.0022989584
E-GEOD-57198,E-GEOD-57198,https://spoke.ucsf.edu/genelab/E-GEOD-57198-g1_g2,GO:0006368,transcription elongation from RNA polymerase II promoter,0.0023486915
E-GEOD-36509,E-GEOD-36509,https://spoke.ucsf.edu/genelab/E-GEOD-36509-g4_g6,GO:0006695,cholesterol biosynthetic process,0.0023888415
E-GEOD-17159,E-GEOD-17159,https://spoke.ucsf.edu/genelab/E-GEOD-17159-g4_g3,GO:0006779,porphyrin-containing compound biosynthetic process,0.0024017864
E-GEOD-28297,E-GEOD-28297,https://spoke.ucsf.edu/genelab/E-GEOD-28297-g6_g1,GO:0006412,translation,0.0024338092
E-GEOD-21920,E-GEOD-21920,https://spoke.ucsf.edu/genelab/E-GEOD-21920-g7_g5,GO:0015995,chlorophyll biosynthetic process,0.0024372155
E-GEOD-50865,E-GEOD-50865,https://spoke.ucsf.edu/genelab/E-GEOD-50865-g2_g4,GO:0032543,mitochondrial translation,0.002461017
E-GEOD-2828,E-GEOD-2828,https://spoke.ucsf.edu/genelab/E-GEOD-2828-g1_g4,GO:0032543,mitochondrial translation,0.0024877284
E-GEOD-48433,E-GEOD-48433,https://spoke.ucsf.edu/genelab/E-GEOD-48433-g154_g155,GO:0070125,mitochondrial translational elongation,0.0025025704
E-GEOD-3749,E-GEOD-3749,https://spoke.ucsf.edu/genelab/E-GEOD-3749-g4_g1,GO:0032543,mitochondrial translation,0.0025173358
E-GEOD-59089,E-GEOD-59089,https://spoke.ucsf.edu/genelab/E-GEOD-59089-g1_g4,GO:0070125,mitochondrial translational elongation,0.002532905
E-GEOD-32254,E-GEOD-32254,https://spoke.ucsf.edu/genelab/E-GEOD-32254-g3_g1,GO:0008654,phospholipid biosynthetic process,0.0025338172
E-GEOD-37031,E-GEOD-37031,https://spoke.ucsf.edu/genelab/E-GEOD-37031-g2_g1,GO:0006694,steroid biosynthetic process,0.0025722526
E-GEOD-41678,E-GEOD-41678,https://spoke.ucsf.edu/genelab/E-GEOD-41678-g19_g16,GO:0002181,cytoplasmic translation,0.0025970023
E-GEOD-33950,E-GEOD-33950,https://spoke.ucsf.edu/genelab/E-GEOD-33950-g1_g2,GO:0006351,"transcription, DNA-templated",0.0026110823
E-GEOD-4883,E-GEOD-4883,https://spoke.ucsf.edu/genelab/E-GEOD-4883-g1_g2,GO:0002181,cytoplasmic translation,0.0026432502
E-GEOD-2362,E-GEOD-2362,https://spoke.ucsf.edu/genelab/E-GEOD-2362-g1_g3,GO:0016126,sterol biosynthetic process,0.002683193
E-GEOD-16082,E-GEOD-16082,https://spoke.ucsf.edu/genelab/E-GEOD-16082-g2_g1,GO:0070125,mitochondrial translational elongation,0.0026932743
E-GEOD-16722,E-GEOD-16722,https://spoke.ucsf.edu/genelab/E-GEOD-16722-g3_g4,GO:0002181,cytoplasmic translation,0.0027599384
E-GEOD-37031,E-GEOD-37031,https://spoke.ucsf.edu/genelab/E-GEOD-37031-g2_g1,GO:0070987,error-free translesion synthesis,0.0028053832
E-GEOD-2565,E-GEOD-2565,https://spoke.ucsf.edu/genelab/E-GEOD-2565-g2_g11,GO:0016126,sterol biosynthetic process,0.0028321943
E-GEOD-34897,E-GEOD-34897,https://spoke.ucsf.edu/genelab/E-GEOD-34897-g8_g6,GO:0015995,chlorophyll biosynthetic process,0.0028629585
E-GEOD-54584,E-GEOD-54584,https://spoke.ucsf.edu/genelab/E-GEOD-54584-g5_g3,GO:0006695,cholesterol biosynthetic process,0.002894379
E-GEOD-19686,E-GEOD-19686,https://spoke.ucsf.edu/genelab/E-GEOD-19686-g1_g2,GO:0006695,cholesterol biosynthetic process,0.002908393
E-GEOD-19686,E-GEOD-19686,https://spoke.ucsf.edu/genelab/E-GEOD-19686-g1_g2,GO:0016126,sterol biosynthetic process,0.002908393
E-GEOD-51885,E-GEOD-51885,https://spoke.ucsf.edu/genelab/E-GEOD-51885-g5_g4,GO:0006695,cholesterol biosynthetic process,0.0029247405
E-GEOD-38879,E-GEOD-38879,https://spoke.ucsf.edu/genelab/E-GEOD-38879-g2_g1,GO:0019438,aromatic compound biosynthetic process,0.0029789482
E-GEOD-59133,E-GEOD-59133,https://spoke.ucsf.edu/genelab/E-GEOD-59133-g1_g4,GO:0008652,cellular amino acid biosynthetic process,0.0029790988
E-GEOD-59781,E-GEOD-59781,https://spoke.ucsf.edu/genelab/E-GEOD-59781-g2_g1,GO:0002181,cytoplasmic translation,0.0029802457
E-GEOD-39091,E-GEOD-39091,https://spoke.ucsf.edu/genelab/E-GEOD-39091-g1_g2,GO:0070125,mitochondrial translational elongation,0.0029912568
E-GEOD-58558,E-GEOD-58558,https://spoke.ucsf.edu/genelab/E-GEOD-58558-g6_g4,GO:0032543,mitochondrial translation,0.0030053686
E-GEOD-41405,E-GEOD-41405,https://spoke.ucsf.edu/genelab/E-GEOD-41405-g1_g7,GO:0070125,mitochondrial translational elongation,0.0030345898
E-GEOD-44077,E-GEOD-44077,https://spoke.ucsf.edu/genelab/E-GEOD-44077-g3_g2,GO:0070125,mitochondrial translational elongation,0.003041632
E-GEOD-41405,E-GEOD-41405,https://spoke.ucsf.edu/genelab/E-GEOD-41405-g1_g3,GO:0070125,mitochondrial translational elongation,0.0030593267
E-GEOD-30531,E-GEOD-30531,https://spoke.ucsf.edu/genelab/E-GEOD-30531-g3_g8,GO:0006351,"transcription, DNA-templated",0.0030610422
E-GEOD-34635,E-GEOD-34635,https://spoke.ucsf.edu/genelab/E-GEOD-34635-g1_g7,GO:0042795,snRNA transcription by RNA polymerase II,0.0030858107
E-GEOD-4847,E-GEOD-4847,https://spoke.ucsf.edu/genelab/E-GEOD-4847-g6_g3,GO:0009699,phenylpropanoid biosynthetic process,0.0030876044
E-GEOD-21396,E-GEOD-21396,https://spoke.ucsf.edu/genelab/E-GEOD-21396-g33_g32,GO:0002181,cytoplasmic translation,0.0030892089
E-GEOD-21396,E-GEOD-21396,https://spoke.ucsf.edu/genelab/E-GEOD-21396-g33_g32,GO:0045492,xylan biosynthetic process,0.0030892089
E-GEOD-53514,E-GEOD-53514,https://spoke.ucsf.edu/genelab/E-GEOD-53514-g4_g6,GO:0070125,mitochondrial translational elongation,0.0031314269
E-GEOD-33643,E-GEOD-33643,https://spoke.ucsf.edu/genelab/E-GEOD-33643-g7_g9,GO:0016126,sterol biosynthetic process,0.0031537998
E-GEOD-31455,E-GEOD-31455,https://spoke.ucsf.edu/genelab/E-GEOD-31455-g2_g3,GO:0070125,mitochondrial translational elongation,0.003178422
E-GEOD-41678,E-GEOD-41678,https://spoke.ucsf.edu/genelab/E-GEOD-41678-g8_g7,GO:0006366,transcription by RNA polymerase II,0.003201311
E-GEOD-48403,E-GEOD-48403,https://spoke.ucsf.edu/genelab/E-GEOD-48403-g2_g1,GO:0006695,cholesterol biosynthetic process,0.0032113006
E-GEOD-48403,E-GEOD-48403,https://spoke.ucsf.edu/genelab/E-GEOD-48403-g2_g1,GO:0016126,sterol biosynthetic process,0.0032113006
E-GEOD-24187,E-GEOD-24187,https://spoke.ucsf.edu/genelab/E-GEOD-24187-g3_g7,GO:0006694,steroid biosynthetic process,0.003226518
E-GEOD-57116,E-GEOD-57116,https://spoke.ucsf.edu/genelab/E-GEOD-57116-g3_g2,GO:0006754,ATP biosynthetic process,0.0032588886
E-GEOD-58261,E-GEOD-58261,https://spoke.ucsf.edu/genelab/E-GEOD-58261-g2_g3,GO:0006695,cholesterol biosynthetic process,0.0032595296
E-GEOD-58261,E-GEOD-58261,https://spoke.ucsf.edu/genelab/E-GEOD-58261-g2_g3,GO:0016126,sterol biosynthetic process,0.0032595296
E-GEOD-30492,E-GEOD-30492,https://spoke.ucsf.edu/genelab/E-GEOD-30492-g4_g1,GO:0008652,cellular amino acid biosynthetic process,0.0032605282
E-GEOD-31348,E-GEOD-31348,https://spoke.ucsf.edu/genelab/E-GEOD-31348-g1_g5,GO:0002181,cytoplasmic translation,0.0032758631
E-GEOD-43713,E-GEOD-43713,https://spoke.ucsf.edu/genelab/E-GEOD-43713-g3_g1,GO:0006351,"transcription, DNA-templated",0.0032874784
E-GEOD-46456,E-GEOD-46456,https://spoke.ucsf.edu/genelab/E-GEOD-46456-g4_g2,GO:0006633,fatty acid biosynthetic process,0.0032986363
E-GEOD-19136,E-GEOD-19136,https://spoke.ucsf.edu/genelab/E-GEOD-19136-g2_g1,GO:0006695,cholesterol biosynthetic process,0.003318004
E-GEOD-21679,E-GEOD-21679,https://spoke.ucsf.edu/genelab/E-GEOD-21679-g1_g2,GO:0002181,cytoplasmic translation,0.003387814
E-GEOD-23952,E-GEOD-23952,https://spoke.ucsf.edu/genelab/E-GEOD-23952-g2_g1,GO:0070125,mitochondrial translational elongation,0.0033935339
E-GEOD-33267,E-GEOD-33267,https://spoke.ucsf.edu/genelab/E-GEOD-33267-g28_g17,GO:0070125,mitochondrial translational elongation,0.0034002706
E-GEOD-53604,E-GEOD-53604,https://spoke.ucsf.edu/genelab/E-GEOD-53604-g2_g1,GO:0006695,cholesterol biosynthetic process,0.0034131238
E-GEOD-17500,E-GEOD-17500,https://spoke.ucsf.edu/genelab/E-GEOD-17500-g2_g1,GO:0015995,chlorophyll biosynthetic process,0.0034154123
E-GEOD-54924,E-GEOD-54924,https://spoke.ucsf.edu/genelab/E-GEOD-54924-g3_g2,GO:0006269,"DNA replication, synthesis of RNA primer",0.0034193632
E-GEOD-31977,E-GEOD-31977,https://spoke.ucsf.edu/genelab/E-GEOD-31977-g5_g2,GO:0008652,cellular amino acid biosynthetic process,0.0034494286
E-GEOD-58261,E-GEOD-58261,https://spoke.ucsf.edu/genelab/E-GEOD-58261-g2_g3,GO:0006633,fatty acid biosynthetic process,0.0035648225
E-GEOD-50526,E-GEOD-50526,https://spoke.ucsf.edu/genelab/E-GEOD-50526-g8_g1,GO:0015995,chlorophyll biosynthetic process,0.0035748866
E-GEOD-46590,E-GEOD-46590,https://spoke.ucsf.edu/genelab/E-GEOD-46590-g1_g2,GO:0006351,"transcription, DNA-templated",0.0036325753
E-GEOD-4324,E-GEOD-4324,https://spoke.ucsf.edu/genelab/E-GEOD-4324-g15_g8,GO:0006412,translation,0.0036408836
E-GEOD-46884,E-GEOD-46884,https://spoke.ucsf.edu/genelab/E-GEOD-46884-g2_g3,GO:0006412,translation,0.0036961995
E-GEOD-60590,E-GEOD-60590,https://spoke.ucsf.edu/genelab/E-GEOD-60590-g2_g1,GO:0015986,ATP synthesis coupled proton transport,0.0037213096
E-GEOD-60590,E-GEOD-60590,https://spoke.ucsf.edu/genelab/E-GEOD-60590-g2_g1,GO:0042776,mitochondrial ATP synthesis coupled proton transport,0.0037213096
E-GEOD-56026,E-GEOD-56026,https://spoke.ucsf.edu/genelab/E-GEOD-56026-g4_g1,GO:0006695,cholesterol biosynthetic process,0.0037669316
E-GEOD-60585,E-GEOD-60585,https://spoke.ucsf.edu/genelab/E-GEOD-60585-g4_g5,GO:0002181,cytoplasmic translation,0.0037831229
E-GEOD-34635,E-GEOD-34635,https://spoke.ucsf.edu/genelab/E-GEOD-34635-g1_g6,GO:0006367,transcription initiation from RNA polymerase II promoter,0.0038135592
E-GEOD-57466,E-GEOD-57466,https://spoke.ucsf.edu/genelab/E-GEOD-57466-g3_g1,GO:0019438,aromatic compound biosynthetic process,0.0038173723
E-GEOD-31664,E-GEOD-31664,https://spoke.ucsf.edu/genelab/E-GEOD-31664-g3_g1,GO:0008652,cellular amino acid biosynthetic process,0.0038407315
E-GEOD-56026,E-GEOD-56026,https://spoke.ucsf.edu/genelab/E-GEOD-56026-g3_g1,GO:0006412,translation,0.0038507774
E-GEOD-57806,E-GEOD-57806,https://spoke.ucsf.edu/genelab/E-GEOD-57806-g2_g1,GO:0006414,translational elongation,0.0038618587
E-GEOD-26262,E-GEOD-26262,https://spoke.ucsf.edu/genelab/E-GEOD-26262-g2_g3,GO:0070125,mitochondrial translational elongation,0.0039428286
E-GEOD-56788,E-GEOD-56788,https://spoke.ucsf.edu/genelab/E-GEOD-56788-g2_g6,GO:0002181,cytoplasmic translation,0.0039499416
E-GEOD-17400,E-GEOD-17400,https://spoke.ucsf.edu/genelab/E-GEOD-17400-g4_g3,GO:0006412,translation,0.0039569335
E-GEOD-53201,E-GEOD-53201,https://spoke.ucsf.edu/genelab/E-GEOD-53201-g1_g4,GO:0016126,sterol biosynthetic process,0.0040139747
E-GEOD-50526,E-GEOD-50526,https://spoke.ucsf.edu/genelab/E-GEOD-50526-g9_g4,GO:0008652,cellular amino acid biosynthetic process,0.004035336
E-GEOD-47205,E-GEOD-47205,https://spoke.ucsf.edu/genelab/E-GEOD-47205-g1_g2,GO:0032543,mitochondrial translation,0.0040427814
E-GEOD-5616,E-GEOD-5616,https://spoke.ucsf.edu/genelab/E-GEOD-5616-g6_g3,GO:0015995,chlorophyll biosynthetic process,0.00405806
E-GEOD-37373,E-GEOD-37373,https://spoke.ucsf.edu/genelab/E-GEOD-37373-g1_g2,GO:0006351,"transcription, DNA-templated",0.0041897194
E-GEOD-37161,E-GEOD-37161,https://spoke.ucsf.edu/genelab/E-GEOD-37161-g5_g4,GO:0008652,cellular amino acid biosynthetic process,0.0042407615
E-GEOD-35700,E-GEOD-35700,https://spoke.ucsf.edu/genelab/E-GEOD-35700-g3_g1,GO:0009813,flavonoid biosynthetic process,0.004244073
E-GEOD-56026,E-GEOD-56026,https://spoke.ucsf.edu/genelab/E-GEOD-56026-g3_g1,GO:0006351,"transcription, DNA-templated",0.0042761336
E-GEOD-56235,E-GEOD-56235,https://spoke.ucsf.edu/genelab/E-GEOD-56235-g2_g1,GO:0006694,steroid biosynthetic process,0.0043655834
E-GEOD-47812,E-GEOD-47812,https://spoke.ucsf.edu/genelab/E-GEOD-47812-g3_g1,GO:0002181,cytoplasmic translation,0.004399469
E-GEOD-29187,E-GEOD-29187,https://spoke.ucsf.edu/genelab/E-GEOD-29187-g1_g6,GO:0006633,fatty acid biosynthetic process,0.004420498
E-GEOD-57140,E-GEOD-57140,https://spoke.ucsf.edu/genelab/E-GEOD-57140-g4_g1,GO:0015995,chlorophyll biosynthetic process,0.0044552013
E-GEOD-38138,E-GEOD-38138,https://spoke.ucsf.edu/genelab/E-GEOD-38138-g3_g4,GO:0016126,sterol biosynthetic process,0.0044676396
E-GEOD-18980,E-GEOD-18980,https://spoke.ucsf.edu/genelab/E-GEOD-18980-g2_g1,GO:0009073,aromatic amino acid family biosynthetic process,0.0044752206
E-GEOD-30784,E-GEOD-30784,https://spoke.ucsf.edu/genelab/E-GEOD-30784-g2_g1,GO:0032964,collagen biosynthetic process,0.0044791074
E-GEOD-51704,E-GEOD-51704,https://spoke.ucsf.edu/genelab/E-GEOD-51704-g4_g3,GO:0006695,cholesterol biosynthetic process,0.004490435
E-GEOD-19273,E-GEOD-19273,https://spoke.ucsf.edu/genelab/E-GEOD-19273-g4_g3,GO:0019761,glucosinolate biosynthetic process,0.0044967406
E-GEOD-51885,E-GEOD-51885,https://spoke.ucsf.edu/genelab/E-GEOD-51885-g5_g4,GO:0008654,phospholipid biosynthetic process,0.004500173
E-GEOD-52610,E-GEOD-52610,https://spoke.ucsf.edu/genelab/E-GEOD-52610-g2_g1,GO:0002181,cytoplasmic translation,0.004523807
E-GEOD-22584,E-GEOD-22584,https://spoke.ucsf.edu/genelab/E-GEOD-22584-g1_g2,GO:0002181,cytoplasmic translation,0.0045401044
E-GEOD-51704,E-GEOD-51704,https://spoke.ucsf.edu/genelab/E-GEOD-51704-g10_g9,GO:0070125,mitochondrial translational elongation,0.0045828633
E-GEOD-60585,E-GEOD-60585,https://spoke.ucsf.edu/genelab/E-GEOD-60585-g4_g6,GO:0002181,cytoplasmic translation,0.0046358705
E-GEOD-48433,E-GEOD-48433,https://spoke.ucsf.edu/genelab/E-GEOD-48433-g11_g13,GO:0070125,mitochondrial translational elongation,0.0047071725
E-GEOD-3231,E-GEOD-3231,https://spoke.ucsf.edu/genelab/E-GEOD-3231-g5_g2,GO:0032543,mitochondrial translation,0.0047536795
E-GEOD-19136,E-GEOD-19136,https://spoke.ucsf.edu/genelab/E-GEOD-19136-g2_g1,GO:0016126,sterol biosynthetic process,0.0047656805
E-GEOD-60835,E-GEOD-60835,https://spoke.ucsf.edu/genelab/E-GEOD-60835-g3_g2,GO:0015995,chlorophyll biosynthetic process,0.0047837016
E-GEOD-38487,E-GEOD-38487,https://spoke.ucsf.edu/genelab/E-GEOD-38487-g1_g2,GO:0031408,oxylipin biosynthetic process,0.004799581
E-GEOD-36272,E-GEOD-36272,https://spoke.ucsf.edu/genelab/E-GEOD-36272-g10_g7,GO:0008652,cellular amino acid biosynthetic process,0.0048624277
E-GEOD-29577,E-GEOD-29577,https://spoke.ucsf.edu/genelab/E-GEOD-29577-g2_g1,GO:0008652,cellular amino acid biosynthetic process,0.004871836
E-GEOD-30249,E-GEOD-30249,https://spoke.ucsf.edu/genelab/E-GEOD-30249-g7_g3,GO:0045492,xylan biosynthetic process,0.0049154055
E-GEOD-16333,E-GEOD-16333,https://spoke.ucsf.edu/genelab/E-GEOD-16333-g6_g4,GO:0015995,chlorophyll biosynthetic process,0.0049160477
E-GEOD-2192,E-GEOD-2192,https://spoke.ucsf.edu/genelab/E-GEOD-2192-g2_g10,GO:0032543,mitochondrial translation,0.004926403
E-GEOD-57140,E-GEOD-57140,https://spoke.ucsf.edu/genelab/E-GEOD-57140-g4_g2,GO:0015995,chlorophyll biosynthetic process,0.0049756193
E-GEOD-40245,E-GEOD-40245,https://spoke.ucsf.edu/genelab/E-GEOD-40245-g2_g1,GO:0002181,cytoplasmic translation,0.005045135
E-GEOD-37940,E-GEOD-37940,https://spoke.ucsf.edu/genelab/E-GEOD-37940-g1_g2,GO:0006414,translational elongation,0.00505649
E-GEOD-5509,E-GEOD-5509,https://spoke.ucsf.edu/genelab/E-GEOD-5509-g7_g5,GO:0006694,steroid biosynthetic process,0.005092639
E-GEOD-4847,E-GEOD-4847,https://spoke.ucsf.edu/genelab/E-GEOD-4847-g6_g3,GO:0009809,lignin biosynthetic process,0.0050971466
E-GEOD-20556,E-GEOD-20556,https://spoke.ucsf.edu/genelab/E-GEOD-20556-g4_g3,GO:0009699,phenylpropanoid biosynthetic process,0.005099953
E-GEOD-35700,E-GEOD-35700,https://spoke.ucsf.edu/genelab/E-GEOD-35700-g4_g2,GO:0009695,jasmonic acid biosynthetic process,0.0051021776
E-GEOD-34773,E-GEOD-34773,https://spoke.ucsf.edu/genelab/E-GEOD-34773-g3_g1,GO:0006412,translation,0.005132124
E-GEOD-49608,E-GEOD-49608,https://spoke.ucsf.edu/genelab/E-GEOD-49608-g1_g4,GO:0042795,snRNA transcription by RNA polymerase II,0.005254685
E-GEOD-41678,E-GEOD-41678,https://spoke.ucsf.edu/genelab/E-GEOD-41678-g19_g18,GO:0042795,snRNA transcription by RNA polymerase II,0.0052565667
E-GEOD-33204,E-GEOD-33204,https://spoke.ucsf.edu/genelab/E-GEOD-33204-g15_g10,GO:0006412,translation,0.0052715694
E-GEOD-18667,E-GEOD-18667,https://spoke.ucsf.edu/genelab/E-GEOD-18667-g3_g4,GO:0019344,cysteine biosynthetic process,0.005361212
E-GEOD-54295,E-GEOD-54295,https://spoke.ucsf.edu/genelab/E-GEOD-54295-g3_g1,GO:0019432,triglyceride biosynthetic process,0.0053822403
E-GEOD-30030,E-GEOD-30030,https://spoke.ucsf.edu/genelab/E-GEOD-30030-g7_g6,GO:0006779,porphyrin-containing compound biosynthetic process,0.005415097
E-GEOD-60387,E-GEOD-60387,https://spoke.ucsf.edu/genelab/E-GEOD-60387-g4_g3,GO:0015995,chlorophyll biosynthetic process,0.00543068
E-GEOD-5735,E-GEOD-5735,https://spoke.ucsf.edu/genelab/E-GEOD-5735-g2_g1,GO:0051555,flavonol biosynthetic process,0.0055882614
E-GEOD-41405,E-GEOD-41405,https://spoke.ucsf.edu/genelab/E-GEOD-41405-g1_g3,GO:0006695,cholesterol biosynthetic process,0.0056581013
E-GEOD-43521,E-GEOD-43521,https://spoke.ucsf.edu/genelab/E-GEOD-43521-g2_g1,GO:0006654,phosphatidic acid biosynthetic process,0.00566495
E-GEOD-40354,E-GEOD-40354,https://spoke.ucsf.edu/genelab/E-GEOD-40354-g14_g11,GO:0019761,glucosinolate biosynthetic process,0.005719824
E-GEOD-51883,E-GEOD-51883,https://spoke.ucsf.edu/genelab/E-GEOD-51883-g1_g8,GO:0006351,"transcription, DNA-templated",0.005727738
E-GEOD-33950,E-GEOD-33950,https://spoke.ucsf.edu/genelab/E-GEOD-33950-g1_g2,GO:0032543,mitochondrial translation,0.0057366616
E-GEOD-60823,E-GEOD-60823,https://spoke.ucsf.edu/genelab/E-GEOD-60823-g4_g3,GO:0006414,translational elongation,0.00573998
E-GEOD-18985,E-GEOD-18985,https://spoke.ucsf.edu/genelab/E-GEOD-18985-g1_g2,GO:0009686,gibberellin biosynthetic process,0.0057530277
E-GEOD-33643,E-GEOD-33643,https://spoke.ucsf.edu/genelab/E-GEOD-33643-g7_g6,GO:0070125,mitochondrial translational elongation,0.0057763318
E-GEOD-29187,E-GEOD-29187,https://spoke.ucsf.edu/genelab/E-GEOD-29187-g3_g2,GO:0019344,cysteine biosynthetic process,0.0057805106
E-GEOD-38141,E-GEOD-38141,https://spoke.ucsf.edu/genelab/E-GEOD-38141-g3_g2,GO:0006694,steroid biosynthetic process,0.0057874853
E-GEOD-52610,E-GEOD-52610,https://spoke.ucsf.edu/genelab/E-GEOD-52610-g4_g2,GO:0015995,chlorophyll biosynthetic process,0.0058428226
E-GEOD-24187,E-GEOD-24187,https://spoke.ucsf.edu/genelab/E-GEOD-24187-g3_g2,GO:0006695,cholesterol biosynthetic process,0.005921562
