direction	term_id	term_name	source	pvalue_adjusted	intersection_size	term_size	precision	recall	genes
down	GO:0065004	protein-DNA complex assembly	GO:BP	1.88e-03	15	241	0.0538	0.0622	H2BC17,H3C10,ASF1B,H4C5,MCM2,CDC45,H3C11,HJURP,H3C12,CDT1,H3C14,H2BC11,H4C2,CENPA,H4C14
down	GO:0044784	metaphase/anaphase transition of cell cycle	GO:BP	1.90e-03	10	100	0.0358	0.1000	UBE2C,AURKB,BIRC5,ZWINT,CDC6,INCENP,PLK1,TACC3,ESPL1,CCNB1
up	KEGG:04062	Chemokine signaling pathway	KEGG	1.97e-03	10	190	0.1149	0.0526	CCL20,CXCL1,CCL7,CCL11,CCL2,CXCL8,CCL24,CCL18,CCL13,CXCL2
up	GO:0035556	intracellular signal transduction	GO:BP	2.00e-03	49	2965	0.2800	0.0165	CCL20,CXCL1,F3,RELL1,CCL11,CXCL8,DDAH1,TMEM33,SAR1A,DOCK5,IER3,TNIP3,EDN1,EEF1E1,RPF2,PLA2G2A,ARRDC3,STRN3,CEACAM1,RAP2B,SOX4,CSNK1A1,IGF1,PLN,GAREM1,SFRP2,PAK1IP1,EIF2S1,BCL10,TLK1,CLIC2,SPINK1,SOD2,RAB38,DDX21,USP44,PPP1CB,ERO1A,LILRB4,FICD,CSF3,SEMA3A,COL1A2,LMO3,ROS1,BAG4,COL3A1,CXCL17,CHP1
up	GO:0006952	defense response	GO:BP	2.12e-03	36	1853	0.2057	0.0194	CCL20,IL36G,CXCL1,F3,CCL7,CCL11,CCL2,CXCL8,CCL24,TMEM33,MMP7,EIF4E,IER3,TNIP3,CCL18,IL1RN,EDN1,DNAJC3,PLA2G2A,CEACAM1,CSNK1A1,CCL13,IGF1,CXCL2,ANXA3,SPRR2A,MASP1,BCL10,TMEM45B,SSC5D,ULBP3,DDX21,USP44,LILRB4,DUOXA2,CXCL17
down	GO:0051233	spindle midzone	GO:CC	2.36e-03	6	37	0.0205	0.1622	AURKB,KIF18B,CDC6,INCENP,PLK1,PRC1
down	GO:0045787	positive regulation of cell cycle	GO:BP	2.57e-03	18	351	0.0645	0.0513	MAGEA4,HOXA13,PKP3,UBE2C,NCAPG,CDCA5,DTL,CDC25C,AURKB,BIRC5,IL1B,OVOL1,CCND3,CDC6,INCENP,IL1A,ESPL1,CCNB1
up	GO:0050896	response to stimulus	GO:BP	2.66e-03	106	8999	0.6057	0.0118	GPR22,CCL20,SLC6A14,IL36G,CXCL1,F3,CCL7,COMP,RELL1,MRAP,CCL11,CCL2,RETN,CXCL8,MS4A6E,DDAH1,IGLL5,ASPN,CSF2,CCL24,TMEM33,MMP7,XRRA1,SAR1A,DOCK5,EIF4E,IER3,TNIP3,CCL18,C14ORF39,UGCG,IL1RN,EDN1,FGFBP1,TSC22D2,SCGB3A1,EEF1E1,RPF2,DNAJC3,PLA2G2A,ARRDC3,CHIT1,STRN3,TDO2,CEACAM1,RAP2B,GKN2,SOX4,CSNK1A1,EYA3,OCLN,TBL1XR1,VSNL1,CCL13,IGF1,CXCL2,MGST1,PLN,CCL15-CCL14,ANXA3,GAREM1,SPRR2A,ACER1,EFNA5,SFRP2,ASNS,PAK1IP1,MASP1,EIF2S1,BCL10,IL24,TMEM45B,TBC1D24,SSC5D,TLK1,ITGA2,CLIC2,SPINK1,SOD2,ULBP3,RAB38,POU2F3,DDX21,USP44,PPP1CB,CST2,ERO1A,GLRA1,CMKLR2,LILRB4,FICD,CSF3,FCER2,SEMA3A,COL1A2,SULT2A1,LMO3,ROS1,DUOXA2,SRSF6,EID3,BAG4,COL3A1,PFKFB2,CXCL17,CHP1
up	GO:0048514	blood vessel morphogenesis	GO:BP	2.67e-03	19	635	0.1086	0.0299	F3,COMP,CCL11,CCL2,CXCL8,DDAH1,CCL24,SAT1,EDN1,FGFBP1,CEACAM1,SOX4,THBS2,NAA15,ANXA3,SFRP2,TMEM215,COL3A1,CXCL17
up	GO:0001944	vasculature development	GO:BP	2.70e-03	21	762	0.1200	0.0276	F3,COMP,CCL11,CCL2,CXCL8,DDAH1,CCL24,SAT1,EDN1,FGFBP1,CEACAM1,SOX4,THBS2,NAA15,ANXA3,SFRP2,SOD2,TMEM215,COL1A2,COL3A1,CXCL17
down	GO:0060429	epithelium development	GO:BP	2.71e-03	38	1238	0.1362	0.0307	KRT81,NR0B1,HOXC13,CA9,NKX2-5,ONECUT2,SAPCD2,HOXA13,SPRR3,DLL3,UPK1B,LHX2,ETV4,SIX2,TBX18,KRT86,PKP3,GBX2,HNF1B,STRA6,ALOX12,KRT83,HHIP,BARX1,GATA3,HES7,PLAAT1,CXCR4,HAND1,IL1B,OVOL1,IQGAP3,IL1A,S100A7,LHX1,GATA4,SLC9A2,DDR1
up	GO:0048870	cell motility	GO:BP	2.77e-03	35	1793	0.2000	0.0195	CCL20,CXCL1,F3,PARD6B,CCL7,CCL11,CCL2,CXCL8,CSF2,CCL24,MMP7,DOCK5,S100A2,CCL18,EDN1,FGFBP1,CEACAM1,RAP2B,CCL13,IGF1,CXCL2,CCL15-CCL14,ANXA3,PDILT,SFRP2,IL24,TBC1D24,ITGA2,RUFY3,SOD2,SEMA3A,DUOXA2,BAG4,COL3A1,CXCL17
down	GO:0007399	nervous system development	GO:BP	2.90e-03	63	2604	0.2258	0.0242	NR0B1,CPLX2,ZIC2,GABRA5,INA,HOXC10,MNX1,NKX2-5,ZIC5,L1CAM,ONECUT2,KLK6,NEFL,POU4F1,NRCAM,B4GALNT1,MYRF,DLL3,E2F1,SPOCK2,IGF2BP3,LHX8,LHX2,TRIM67,RAC3,FEZF2,IGF2BP1,PRDM13,GRIN2D,SLC7A5,GBX2,HNF1B,FGF11,G6PD,ISL2,HHIP,C1QL1,SULT4A1,EN2,UNC5D,GATA3,HES7,EPOP,CELSR3,GABRB3,DMRTA2,CXCR4,CTNND2,HOXB8,MBOAT7,IL1B,DLX1,IRX4,TACC3,SYNGR3,PITX1,ACHE,PCDHA12,LHX1,ADORA2A,DDR1,LRFN1,RUNX3
up	GO:0023052	signaling	GO:BP	2.95e-03	84	6515	0.4800	0.0129	GPR22,CCL20,IL36G,CXCL1,F3,CCL7,COMP,RELL1,MRAP,CCL11,CCL2,RETN,CXCL8,MS4A6E,DDAH1,ASPN,CSF2,CCL24,TMEM33,SAR1A,DOCK5,EIF4E,IER3,TNIP3,CCL18,UGCG,IL1RN,EDN1,FGFBP1,SCGB3A1,EEF1E1,RPF2,PLA2G2A,ARRDC3,STRN3,CEACAM1,RAP2B,SOX4,CSNK1A1,EYA3,TBL1XR1,VSNL1,CCL13,IGF1,CXCL2,PLN,CCL15-CCL14,GAREM1,TFAP2C,EFNA5,SFRP2,PAK1IP1,LIN7C,EIF2S1,BCL10,IL24,TBC1D24,TLK1,ITGA2,CLIC2,SPINK1,SOD2,RAB38,DDX21,USP44,PPP1CB,ERO1A,GLRA1,CMKLR2,LILRB4,FICD,CSF3,FCER2,SEMA3A,COL1A2,LMO3,ROS1,CBLN4,BAG4,COL3A1,PFKFB2,GJB5,CXCL17,CHP1
up	GO:0098542	defense response to other organism	GO:BP	3.35e-03	28	1263	0.1600	0.0222	CCL20,IL36G,CXCL1,CCL7,CCL11,CCL2,CXCL8,CCL24,TMEM33,MMP7,TNIP3,CCL18,EDN1,DNAJC3,PLA2G2A,CEACAM1,CSNK1A1,CCL13,CXCL2,ANXA3,SPRR2A,MASP1,BCL10,TMEM45B,SSC5D,ULBP3,DDX21,USP44
down	GO:0043067	regulation of programmed cell death	GO:BP	3.38e-03	43	1506	0.1541	0.0286	MAGEA4,EEF1A2,PRAME,MYBL2,NKX2-5,NEFL,POU4F1,FGB,HOXA13,LCK,E2F1,TOP2A,EGLN3,SLC7A5,HNF1B,CCL5,ALOX12,G6PD,VTCN1,PF4,HHIP,RTKN2,AURKB,CDKN2A,EN2,GATA3,CXCR3,BIRC5,CXCR4,GZMA,LYPD3,HCLS1,ANKRD1,IL1B,DLX1,IL1A,PLK1,PRR7,CORO1A,TSC22D3,IL2RB,GATA4,ADORA2A
down	GO:0010965	regulation of mitotic sister chromatid separation	GO:BP	3.44e-03	8	62	0.0287	0.1290	UBE2C,AURKB,BIRC5,ZWINT,INCENP,PLK1,ESPL1,CCNB1
up	GO:0007154	cell communication	GO:BP	3.51e-03	84	6540	0.4800	0.0128	GPR22,CCL20,IL36G,CXCL1,F3,CCL7,COMP,RELL1,MRAP,CCL11,CCL2,RETN,CXCL8,MS4A6E,DDAH1,ASPN,CSF2,CCL24,TMEM33,SAR1A,DOCK5,EIF4E,IER3,TNIP3,CCL18,UGCG,IL1RN,EDN1,FGFBP1,SCGB3A1,EEF1E1,RPF2,PLA2G2A,ARRDC3,STRN3,CEACAM1,RAP2B,SOX4,CSNK1A1,EYA3,TBL1XR1,VSNL1,CCL13,IGF1,CXCL2,PLN,CCL15-CCL14,GAREM1,TFAP2C,EFNA5,SFRP2,PAK1IP1,LIN7C,EIF2S1,BCL10,IL24,TBC1D24,TLK1,ITGA2,CLIC2,SPINK1,SOD2,RAB38,DDX21,USP44,PPP1CB,ERO1A,GLRA1,CMKLR2,LILRB4,FICD,CSF3,FCER2,SEMA3A,COL1A2,LMO3,ROS1,CBLN4,BAG4,COL3A1,PFKFB2,GJB5,CXCL17,CHP1
down	GO:0033045	regulation of sister chromatid segregation	GO:BP	3.55e-03	10	107	0.0358	0.0935	UBE2C,AURKB,BIRC5,ZWINT,CDC6,INCENP,PLK1,TACC3,ESPL1,CCNB1
down	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	GO:MF	3.66e-03	37	1183	0.1271	0.0313	HOXB9,ZIC2,ZNF683,MYBL2,SP9,HOXC13,HOXC10,NKX2-5,ZIC5,HOXC9,ONECUT2,POU4F1,HOXA13,E2F1,LHX2,ETV4,SIX2,TBX18,FEZF2,HNF1B,HOXA10,EN2,GATA3,HES7,DMRTA2,HAND1,FOXD3,DLX1,OVOL1,IRX4,ZNF648,ZNF367,FOXA3,PITX1,GATA4,MYCN,RUNX3
down	GO:0051304	chromosome separation	GO:BP	3.76e-03	9	84	0.0323	0.1071	UBE2C,NCAPG,AURKB,BIRC5,ZWINT,INCENP,PLK1,ESPL1,CCNB1
down	GO:0042981	regulation of apoptotic process	GO:BP	3.89e-03	42	1462	0.1505	0.0287	MAGEA4,EEF1A2,PRAME,MYBL2,NKX2-5,NEFL,POU4F1,FGB,HOXA13,LCK,E2F1,TOP2A,EGLN3,SLC7A5,HNF1B,CCL5,ALOX12,G6PD,VTCN1,PF4,HHIP,RTKN2,AURKB,CDKN2A,EN2,GATA3,CXCR3,BIRC5,GZMA,LYPD3,HCLS1,ANKRD1,IL1B,DLX1,IL1A,PLK1,PRR7,CORO1A,TSC22D3,IL2RB,GATA4,ADORA2A
down	GO:0007052	mitotic spindle organization	GO:BP	3.89e-03	11	134	0.0394	0.0821	MYBL2,AURKB,KIF4A,TPX2,BIRC5,INCENP,PLK1,TACC3,FSD1,PRC1,CCNB1
down	GO:0000910	cytokinesis	GO:BP	4.01e-03	13	192	0.0466	0.0677	AURKB,KIF4A,BIRC5,CDC6,IQGAP3,INCENP,PLK1,FSD1,SEPTIN1,ESPL1,CENPA,PRC1,CEP55
down	GO:0000786	nucleosome	GO:CC	4.11e-03	10	137	0.0342	0.0730	H2BC17,H3C10,H4C5,H3C11,H3C12,H3C14,H2BC11,H4C2,CENPA,H4C14
down	GO:1901990	regulation of mitotic cell cycle phase transition	GO:BP	4.26e-03	17	327	0.0609	0.0520	E2F1,PKMYT1,UBE2C,CDCA5,DTL,CDC25C,AURKB,CDKN2A,BIRC5,ZWINT,CCND3,CDC6,INCENP,PLK1,ESPL1,TICRR,CCNB1
down	REAC:R-HSA-1266738	Developmental Biology	REAC	4.32e-03	44	1384	0.2431	0.0318	KRT81,ZIC2,H2BC17,NKX2-5,L1CAM,ITGA2B,NRCAM,SPRR3,DLL3,E2F1,LHX2,SIX2,H3C10,KRT86,KRTAP2-3,PKP3,GBX2,HNF1B,KRT83,H4C5,H3C11,CDKN2A,KIF4A,UNC5D,GATA3,GRB7,HES7,CACNG4,H3C12,CXCR4,HAND1,TUBB4A,FOXD3,CCND3,H3C14,PLK1,H2BC11,FOXA3,HELZ2,H4C2,LHX1,GATA4,H4C14,CCNB1
down	GO:0043066	negative regulation of apoptotic process	GO:BP	4.42e-03	30	874	0.1075	0.0343	MAGEA4,PRAME,NKX2-5,NEFL,POU4F1,FGB,SLC7A5,HNF1B,CCL5,ALOX12,VTCN1,PF4,HHIP,RTKN2,AURKB,EN2,GATA3,CXCR3,BIRC5,LYPD3,HCLS1,IL1B,DLX1,IL1A,PLK1,CORO1A,TSC22D3,IL2RB,GATA4,ADORA2A
up	GO:0071345	cellular response to cytokine stimulus	GO:BP	4.51e-03	22	854	0.1257	0.0258	CCL20,IL36G,CXCL1,F3,CCL7,CCL11,CCL2,CXCL8,CSF2,CCL24,CCL18,UGCG,IL1RN,EDN1,EEF1E1,CEACAM1,CCL13,CXCL2,IL24,LILRB4,CSF3,BAG4
down	REAC:R-HSA-194315	Signaling by Rho GTPases	REAC	4.67e-03	28	701	0.1547	0.0399	H2BC17,MUC13,LCK,RAC3,H3C10,H4C5,KIF2C,CDC25C,H3C11,AURKB,GRB7,H3C12,BIRC5,ARHGAP9,ARHGAP45,TUBB4A,ZWINT,IQGAP3,INCENP,H3C14,PLK1,H2BC11,LMNB1,H4C2,ARHGDIB,CENPA,PRC1,H4C14
down	GO:0140110	transcription regulator activity	GO:MF	4.81e-03	52	1954	0.1787	0.0266	NR0B1,HOXB9,ZIC2,ZNF683,MYBL2,SP9,HOXC13,HOXC10,MNX1,NKX2-5,ZIC5,HOXC9,ONECUT2,POU4F1,HOXA13,VGLL1,MYRF,E2F1,LHX8,LHX2,ALX1,ETV4,SIX2,TBX18,FEZF2,PRDM13,GBX2,HNF1B,ISL2,HOXA10,BARX1,EN2,GATA3,HES7,TRIM31,DMRTA2,HAND1,HOXB8,ANKRD1,FOXD3,DLX1,OVOL1,IRX4,FOXM1,ZNF648,ZNF367,FOXA3,PITX1,LHX1,GATA4,MYCN,RUNX3
down	REAC:R-HSA-1912422	Pre-NOTCH Expression and Processing	REAC	4.90e-03	10	108	0.0552	0.0926	H2BC17,E2F1,H3C10,H4C5,H3C11,H3C12,H3C14,H2BC11,H4C2,H4C14
down	GO:0051306	mitotic sister chromatid separation	GO:BP	4.96e-03	8	65	0.0287	0.1231	UBE2C,AURKB,BIRC5,ZWINT,INCENP,PLK1,ESPL1,CCNB1
down	GO:0045934	negative regulation of nucleobase-containing compound metabolic process	GO:BP	5.00e-03	43	1529	0.1541	0.0281	MAGEA4,NR0B1,PRAME,ZIC2,ZNF683,MNX1,NKX2-5,POU4F1,CBX2,E2F1,IGF2BP3,ALX1,TBX18,FEZF2,IGF2BP1,PRDM13,PKP3,HNF1B,AURKB,CDKN2A,GATA3,HES7,BIRC5,GZMA,CDT1,HAND1,HOXB8,HCLS1,ANKRD1,FOXD3,DLX1,OVOL1,IRX4,CCND3,RBM38,CDC6,FOXM1,PLK1,ANKRD2,PITX1,LHX1,GATA4,RUNX3
down	REAC:R-HSA-912446	Meiotic recombination	REAC	5.04e-03	9	86	0.0497	0.1047	H2BC17,H3C10,H4C5,H3C11,H3C12,H3C14,H2BC11,H4C2,H4C14
down	GO:0019219	regulation of nucleobase-containing compound metabolic process	GO:BP	5.10e-03	85	3990	0.3047	0.0213	MAGEA4,NR0B1,HOXB9,PRAME,ZIC2,ZNF683,MYBL2,SP9,HOXC13,HOXC10,MNX1,NKX2-5,ZIC5,HOXC9,ONECUT2,POU4F1,HOXA13,VGLL1,MYRF,CBX2,E2F1,IGF2BP3,LHX8,LHX2,ALX1,ETV4,SIX2,TBX18,FEZF2,TOP2A,IGF2BP1,PRDM13,PKP3,GBX2,LIN28B,HNF1B,ISL2,MCM2,PF4,HOXA10,RTKN2,TESC,BARX1,AURKB,CDKN2A,EN2,GATA3,HES7,EPOP,CXCR3,BIRC5,LIME1,TRIM31,DMRTA2,GZMA,CDT1,HAND1,HOXB8,HCLS1,ANKRD1,FOXD3,IL1B,DLX1,OVOL1,IRX4,CCND3,RBM38,CDC6,FOXM1,ZNF648,ZNF367,IL1A,PLK1,ANKRD2,PRR7,FOXA3,HELZ2,PITX1,TSC22D3,LHX1,GATA4,ADORA2A,TICRR,MYCN,RUNX3
down	GO:0051984	positive regulation of chromosome segregation	GO:BP	5.11e-03	6	30	0.0215	0.2000	NCAPG,AURKB,BIRC5,CDC6,INCENP,CCNB1
up	GO:0009617	response to bacterium	GO:BP	5.12e-03	20	728	0.1143	0.0275	CCL20,IL36G,CXCL1,CCL2,CXCL8,CSF2,MMP7,TNIP3,EDN1,PLA2G2A,CHIT1,GKN2,CXCL2,ANXA3,SPRR2A,BCL10,IL24,SSC5D,SOD2,CSF3
down	GO:0034728	nucleosome organization	GO:BP	5.20e-03	11	138	0.0394	0.0797	H2BC17,H3C10,ASF1B,H4C5,MCM2,H3C11,H3C12,H3C14,H2BC11,H4C2,H4C14
down	GO:0071824	protein-DNA complex organization	GO:BP	5.33e-03	15	262	0.0538	0.0573	H2BC17,H3C10,ASF1B,H4C5,MCM2,CDC45,H3C11,HJURP,H3C12,CDT1,H3C14,H2BC11,H4C2,CENPA,H4C14
down	GO:0010557	positive regulation of macromolecule biosynthetic process	GO:BP	5.34e-03	62	2593	0.2222	0.0239	HOXB9,ZIC2,ZNF683,MYBL2,HOXC13,HOXC10,NKX2-5,ONECUT2,POU4F1,HOXA13,VGLL1,MYRF,E2F1,FER1L6,IGF2BP3,LHX2,ALX1,ETV4,SIX2,TBX18,FEZF2,PANX2,TOP2A,ASTL,IGF2BP1,SLC7A5,PKP3,GBX2,LIN28B,HNF1B,CCL5,ISL2,VTCN1,PF4,HOXA10,TESC,CDKN2A,EN2,GATA3,CXCR3,TRIM31,HAND1,HCLS1,ANKRD1,FOXD3,IL1B,CD6,DLX1,CD2,RBM38,FOXM1,IQGAP3,IL1A,PDE4B,FOXA3,HELZ2,PITX1,SASH3,LHX1,GATA4,MYCN,RUNX3
up	GO:0042127	regulation of cell population proliferation	GO:BP	5.44e-03	33	1685	0.1886	0.0196	CXCL1,F3,COMP,CCL11,CCL2,CXCL8,DDAH1,CSF2,CCL24,MMP7,EDN1,FGFBP1,SCGB3A1,EEF1E1,PLA2G2A,CEACAM1,GKN2,SOX4,HPSE2,IGF1,GAREM1,TFAP2C,SFRP2,FTMT,CACUL1,IL24,ITGA2,SPINK1,SOD2,ELN,LILRB4,CSF3,SRSF6
up	GO:0001568	blood vessel development	GO:BP	5.56e-03	20	732	0.1143	0.0273	F3,COMP,CCL11,CCL2,CXCL8,DDAH1,CCL24,SAT1,EDN1,FGFBP1,CEACAM1,SOX4,THBS2,NAA15,ANXA3,SFRP2,TMEM215,COL1A2,COL3A1,CXCL17
up	GO:0060326	cell chemotaxis	GO:BP	5.69e-03	13	323	0.0743	0.0402	CCL20,CXCL1,CCL7,CCL11,CCL2,CXCL8,CCL24,CCL18,EDN1,CCL13,CXCL2,CCL15-CCL14,CXCL17
down	GO:0051252	regulation of RNA metabolic process	GO:BP	5.72e-03	80	3687	0.2867	0.0217	MAGEA4,NR0B1,HOXB9,PRAME,ZIC2,ZNF683,MYBL2,SP9,HOXC13,HOXC10,MNX1,NKX2-5,ZIC5,HOXC9,ONECUT2,POU4F1,HOXA13,VGLL1,MYRF,CBX2,E2F1,IGF2BP3,LHX8,LHX2,ALX1,ETV4,SIX2,TBX18,FEZF2,TOP2A,IGF2BP1,PRDM13,PKP3,GBX2,LIN28B,HNF1B,ISL2,PF4,HOXA10,RTKN2,TESC,BARX1,AURKB,CDKN2A,EN2,GATA3,HES7,EPOP,CXCR3,BIRC5,LIME1,TRIM31,DMRTA2,HAND1,HOXB8,HCLS1,ANKRD1,FOXD3,IL1B,DLX1,OVOL1,IRX4,CCND3,RBM38,FOXM1,ZNF648,ZNF367,IL1A,PLK1,ANKRD2,PRR7,FOXA3,HELZ2,PITX1,TSC22D3,LHX1,GATA4,ADORA2A,MYCN,RUNX3
down	GO:0051239	regulation of multicellular organismal process	GO:BP	5.89e-03	68	2956	0.2437	0.0230	ZNF683,HOXC10,NKX2-5,L1CAM,ICOS,NEFL,POU4F1,FGB,MYRF,LCK,DLL3,SPX,TNNT1,IGF2BP3,LHX2,ALX1,ETV4,SIX2,FGL1,TBX18,FEZF2,PANX2,IGF2BP1,GRIN2D,SLC7A5,CD96,PKP3,GBX2,HNF1B,CCL5,STRA6,ALOX12,G6PD,VTCN1,NMU,H4C5,PF4,TESC,CDKN2A,GATA3,HES7,CXCR3,DMRTA2,CXCR4,HOXB8,ALDH1A1,HCLS1,SERPINB3,IL1B,CD6,DLX1,CD2,EPS8L3,IQGAP3,PTHLH,IL1A,KLRC2,PDE4B,H4C2,ACHE,SASH3,CORO1A,ARHGDIB,LHX1,GATA4,ADORA2A,H4C14,RUNX3
down	GO:0032993	protein-DNA complex	GO:CC	6.14e-03	13	242	0.0445	0.0537	H2BC17,NKX2-5,H3C10,H4C5,MCM2,CDC45,H3C11,H3C12,H3C14,H2BC11,H4C2,CENPA,H4C14
up	GO:0140546	defense response to symbiont	GO:BP	6.19e-03	25	1082	0.1429	0.0231	CCL20,IL36G,CXCL1,CCL7,CCL11,CCL2,CXCL8,CCL24,TMEM33,MMP7,TNIP3,CCL18,EDN1,CEACAM1,CSNK1A1,CCL13,CXCL2,SPRR2A,MASP1,BCL10,TMEM45B,SSC5D,ULBP3,DDX21,USP44
down	GO:0006915	apoptotic process	GO:BP	6.39e-03	50	1923	0.1792	0.0260	MAGEA4,EEF1A2,PRAME,MYBL2,NKX2-5,NEFL,POU4F1,FGB,HOXA13,LCK,E2F1,TOP2A,EGLN3,SLC7A5,HNF1B,CCL5,ALOX12,G6PD,VTCN1,PTPRH,MCM2,PF4,GZMH,HHIP,RTKN2,AURKB,CDKN2A,EN2,UNC5D,GATA3,TPX2,CXCR3,BIRC5,CXCR4,GZMA,LYPD3,HCLS1,ANKRD1,IL1B,DLX1,CD2,IL1A,PLK1,PRR7,ESPL1,CORO1A,TSC22D3,IL2RB,GATA4,ADORA2A
down	GO:0061644	protein localization to CENP-A containing chromatin	GO:BP	6.42e-03	5	18	0.0179	0.2778	H4C5,H2BC11,H4C2,CENPA,H4C14
down	GO:0043232	intracellular membraneless organelle	GO:CC	6.64e-03	121	6669	0.4144	0.0181	KRT81,NR0B1,HOXB9,PRAME,H2BC17,SP9,CSAG1,HOXC13,INA,HOXC10,CA9,MNX1,NKX2-5,HOXC9,ONECUT2,KLK6,NEFL,POU4F1,SAPCD2,HOXA13,CBX2,LCK,E2F1,TNNT1,IGF2BP3,LHX8,LHX2,RECQL4,ALX1,ETV4,TEDC2,TRIM67,SIX2,RAC3,TBX18,H3C10,TOP2A,IGF2BP1,KRT86,PKMYT1,KRTAP2-3,GBX2,LIN28B,HNF1B,ASF1B,ATP12A,G6PD,ISL2,KRT83,NCAPG,H4C5,MCM2,CDCA5,DTL,KIF2C,HOXA10,CDC45,MKI67,H3C11,BARX1,AURKB,HJURP,CDKN2A,EN2,KIF4A,GATA3,GRB7,HES7,H3C12,EPOP,TPX2,BIRC5,HROB,DMRTA2,CDT1,HAND1,KIF18B,TUBB4A,HOXB8,ANKRD1,FOXD3,MYO18B,ZWINT,HEPACAM2,DLX1,IRX4,CCND3,CDC6,FOXM1,DMTN,INCENP,H3C14,PDE4B,PLK1,H2BC11,TACC3,LMNB1,ANKRD2,PRR7,FSD1,FOXA3,HELZ2,H4C2,PITX1,SEPTIN1,KIF12,ESPL1,CORO1A,OASL,ARHGDIB,LHX1,GATA4,HMMR,CENPA,ADORA2A,PRC1,H4C14,CCNB1,MYCN,CEP55,RUNX3
down	GO:0005819	spindle	GO:CC	6.65e-03	18	438	0.0616	0.0411	CSAG1,KIF2C,AURKB,KIF4A,TPX2,BIRC5,KIF18B,TUBB4A,HEPACAM2,CDC6,INCENP,PLK1,TACC3,SEPTIN1,ESPL1,HMMR,PRC1,CCNB1
down	REAC:R-HSA-5250924	B-WICH complex positively regulates rRNA expression	REAC	6.67e-03	9	89	0.0497	0.1011	H2BC17,H3C10,H4C5,H3C11,H3C12,H3C14,H2BC11,H4C2,H4C14
down	GO:0043228	membraneless organelle	GO:CC	6.69e-03	121	6670	0.4144	0.0181	KRT81,NR0B1,HOXB9,PRAME,H2BC17,SP9,CSAG1,HOXC13,INA,HOXC10,CA9,MNX1,NKX2-5,HOXC9,ONECUT2,KLK6,NEFL,POU4F1,SAPCD2,HOXA13,CBX2,LCK,E2F1,TNNT1,IGF2BP3,LHX8,LHX2,RECQL4,ALX1,ETV4,TEDC2,TRIM67,SIX2,RAC3,TBX18,H3C10,TOP2A,IGF2BP1,KRT86,PKMYT1,KRTAP2-3,GBX2,LIN28B,HNF1B,ASF1B,ATP12A,G6PD,ISL2,KRT83,NCAPG,H4C5,MCM2,CDCA5,DTL,KIF2C,HOXA10,CDC45,MKI67,H3C11,BARX1,AURKB,HJURP,CDKN2A,EN2,KIF4A,GATA3,GRB7,HES7,H3C12,EPOP,TPX2,BIRC5,HROB,DMRTA2,CDT1,HAND1,KIF18B,TUBB4A,HOXB8,ANKRD1,FOXD3,MYO18B,ZWINT,HEPACAM2,DLX1,IRX4,CCND3,CDC6,FOXM1,DMTN,INCENP,H3C14,PDE4B,PLK1,H2BC11,TACC3,LMNB1,ANKRD2,PRR7,FSD1,FOXA3,HELZ2,H4C2,PITX1,SEPTIN1,KIF12,ESPL1,CORO1A,OASL,ARHGDIB,LHX1,GATA4,HMMR,CENPA,ADORA2A,PRC1,H4C14,CCNB1,MYCN,CEP55,RUNX3
down	REAC:R-HSA-9716542	Signaling by Rho GTPases, Miro GTPases and RHOBTB3	REAC	6.91e-03	28	716	0.1547	0.0391	H2BC17,MUC13,LCK,RAC3,H3C10,H4C5,KIF2C,CDC25C,H3C11,AURKB,GRB7,H3C12,BIRC5,ARHGAP9,ARHGAP45,TUBB4A,ZWINT,IQGAP3,INCENP,H3C14,PLK1,H2BC11,LMNB1,H4C2,ARHGDIB,CENPA,PRC1,H4C14
down	GO:0060284	regulation of cell development	GO:BP	6.95e-03	29	847	0.1039	0.0342	ZNF683,L1CAM,NEFL,POU4F1,MYRF,DLL3,LHX2,RAC3,FEZF2,SLC7A5,H4C5,PF4,TESC,CDKN2A,GATA3,HES7,DMRTA2,CXCR4,HOXB8,HCLS1,IL1B,DLX1,CD2,PTHLH,IL1A,H4C2,SASH3,H4C14,RUNX3
up	GO:0034097	response to cytokine	GO:BP	7.00e-03	23	947	0.1314	0.0243	CCL20,IL36G,CXCL1,F3,CCL7,CCL11,CCL2,CXCL8,CSF2,CCL24,CCL18,UGCG,IL1RN,EDN1,EEF1E1,CEACAM1,CCL13,CXCL2,IL24,LILRB4,CSF3,BAG4,COL3A1
down	REAC:R-HSA-3214842	HDMs demethylate histones	REAC	7.18e-03	7	50	0.0387	0.1400	H3C10,H4C5,H3C11,H3C12,H3C14,H4C2,H4C14
down	REAC:R-HSA-73772	RNA Polymerase I Promoter Escape	REAC	7.31e-03	9	90	0.0497	0.1000	H2BC17,H3C10,H4C5,H3C11,H3C12,H3C14,H2BC11,H4C2,H4C14
down	GO:1905820	positive regulation of chromosome separation	GO:BP	7.63e-03	6	32	0.0215	0.1875	UBE2C,NCAPG,AURKB,BIRC5,INCENP,ESPL1
down	GO:0042110	T cell activation	GO:BP	7.65e-03	23	582	0.0824	0.0395	ZNF683,ICOS,LCK,FGL1,CD8A,CD8B,THEMIS,CD3D,CCL5,SH2D2A,VTCN1,CDKN2A,GATA3,IL1B,CD6,CD2,CCND3,IL1A,PRR7,SASH3,CORO1A,ADORA2A,RUNX3
